timestamp,soil-moisture15-%,soil-moisture25-%,soil-moisture5-%,soil-salinity15-dS/m,soil-salinity25-dS/m,soil-salinity5-dS/m,soil-temperature15-C,soil-temperature25-C,soil-temperature5-C
2022-07-18 13:17:14.749000+00:00,,,,,,,28.817,25.53,33.561
2022-07-18 13:31:58.252000+00:00,37.684,29.066,20.798,,,,,,
2022-07-18 13:31:58.310000+00:00,37.684,29.066,20.798,,,,,,
2022-07-18 13:32:01.890000+00:00,,,,2175.577,1611.233,2493.91,,,
2022-07-18 13:32:01.942000+00:00,,,,2175.577,1611.233,2493.91,,,
2022-07-18 13:32:05.524000+00:00,,,,,,,29.025,25.723,33.794
2022-07-18 13:32:05.554000+00:00,,,,,,,29.025,25.723,33.794
2022-07-18 13:46:49.505000+00:00,37.618,29.042,20.715,,,,,,
2022-07-18 13:46:53.094000+00:00,,,,2175.577,1611.233,2483.213,,,
2022-07-18 13:46:53.143000+00:00,,,,2175.577,1611.233,2483.213,,,
2022-07-18 13:46:56.736000+00:00,,,,,,,29.174,25.734,32.694
2022-07-18 13:46:56.779000+00:00,,,,,,,29.174,25.734,32.694
2022-07-18 14:01:46.526000+00:00,37.545,28.982,20.664,,,,,,
2022-07-18 14:01:50.122000+00:00,,,,2175.577,1609.887,2458.236,,,
2022-07-18 14:01:50.163000+00:00,,,,2175.577,1609.887,2458.236,,,
2022-07-18 14:01:53.749000+00:00,,,,,,,29.3,25.977,32.144
2022-07-18 14:01:53.802000+00:00,,,,,,,29.3,25.977,32.144
2022-07-18 14:17:06.301000+00:00,37.499,28.963,20.638,,,,,,
2022-07-18 14:17:06.382000+00:00,37.499,28.963,20.638,,,,,,
2022-07-18 14:17:09.942000+00:00,,,,2175.577,1611.233,2429.205,,,
2022-07-18 14:17:09.987000+00:00,,,,2175.577,1611.233,2429.205,,,
2022-07-18 14:17:13.583000+00:00,,,,,,,29.267,25.943,31.543
2022-07-18 14:17:13.620000+00:00,,,,,,,29.267,25.943,31.543
2022-07-18 14:32:16.516000+00:00,37.459,28.888,20.397,,,,,,
2022-07-18 14:32:16.573000+00:00,37.459,28.888,20.397,,,,,,
2022-07-18 14:32:20.152000+00:00,,,,2189.327,1612.589,2459.246,,,
2022-07-18 14:32:20.205000+00:00,,,,2189.327,1612.589,2459.246,,,
2022-07-18 14:32:23.785000+00:00,,,,,,,29.434,26.141,32.293
2022-07-18 14:47:42.540000+00:00,37.353,28.856,20.259,,,,,,
2022-07-18 14:47:46.175000+00:00,,,,2189.327,1611.909,2490.51,,,
2022-07-18 14:47:46.216000+00:00,,,,2189.327,1611.909,2490.51,,,
2022-07-18 14:47:49.813000+00:00,,,,,,,29.495,26.197,32.332
2022-07-18 14:47:49.863000+00:00,,,,,,,29.495,26.197,32.332
2022-07-18 15:02:54.590000+00:00,37.32,28.805,20.234,,,,,,
2022-07-18 15:02:58.192000+00:00,,,,2189.327,1612.589,2465.172,,,
2022-07-18 15:02:58.254000+00:00,,,,2189.327,1612.589,2465.172,,,
2022-07-18 15:03:01.838000+00:00,,,,,,,29.539,26.319,31.375
2022-07-18 15:03:01.891000+00:00,,,,,,,29.539,26.319,31.375
2022-07-18 15:17:33.382000+00:00,37.254,28.767,20.097,,,,,,
2022-07-18 15:17:37.023000+00:00,,,,2189.327,1613.27,2469.216,,,
2022-07-18 15:17:37.065000+00:00,,,,2189.327,1613.27,2469.216,,,
2022-07-18 15:17:40.663000+00:00,,,,,,,29.519,26.35,31.543
2022-07-18 15:17:40.714000+00:00,,,,,,,29.519,26.35,31.543
2022-07-18 15:32:24.601000+00:00,37.241,28.721,19.986,,,,,,
2022-07-18 15:32:28.215000+00:00,,,,2189.327,1612.589,2452.296,,,
2022-07-18 15:32:31.862000+00:00,,,,,,,29.547,26.528,31.356
2022-07-18 15:32:31.913000+00:00,,,,,,,29.547,26.528,31.356
2022-07-18 15:47:05.601000+00:00,37.215,28.703,19.966,,,,,,
2022-07-18 15:47:05.656000+00:00,37.215,28.703,19.966,,,,,,
2022-07-18 15:47:09.296000+00:00,,,,2189.327,1613.27,2443.25,,,
2022-07-18 15:47:09.298000+00:00,,,,2189.327,1613.27,2443.25,,,
2022-07-18 15:47:12.872000+00:00,,,,,,,29.471,26.528,30.942
2022-07-18 16:02:32.438000+00:00,37.155,28.661,19.88,,,,,,
2022-07-18 16:02:36.073000+00:00,,,,2189.327,1613.27,2434.578,,,
2022-07-18 16:02:36.121000+00:00,,,,2189.327,1613.27,2434.578,,,
2022-07-18 16:02:39.717000+00:00,,,,,,,29.451,26.751,30.548
2022-07-18 16:02:39.758000+00:00,,,,,,,29.451,26.751,30.548
2022-07-18 16:17:56.457000+00:00,37.109,28.628,19.93,,,,,,
2022-07-18 16:17:56.504000+00:00,37.109,28.628,19.93,,,,,,
2022-07-18 16:18:00.102000+00:00,,,,2184.708,1613.27,2428.912,,,
2022-07-18 16:18:03.735000+00:00,,,,,,,29.543,26.757,29.773
2022-07-18 16:18:03.793000+00:00,,,,,,,29.543,26.757,29.773
2022-07-18 16:33:11.670000+00:00,37.307,28.582,21.582,,,,,,
2022-07-18 16:33:11.715000+00:00,37.307,28.582,21.582,,,,,,
2022-07-18 16:33:15.301000+00:00,,,,2189.327,1613.954,2340.068,,,
2022-07-18 16:33:18.938000+00:00,,,,,,,29.543,26.884,29.308
2022-07-18 16:33:18.996000+00:00,,,,,,,29.543,26.884,29.308
2022-07-18 16:48:23.496000+00:00,38.594,28.679,23.13,,,,,,
2022-07-18 16:48:23.556000+00:00,38.594,28.679,23.13,,,,,,
2022-07-18 16:48:27.142000+00:00,,,,2242.441,1615.329,2274.326,,,
2022-07-18 16:48:27.174000+00:00,,,,2242.441,1615.329,2274.326,,,
2022-07-18 16:48:30.777000+00:00,,,,,,,29.558,26.935,28.481
2022-07-18 17:03:43.516000+00:00,39.448,29.464,24.151,,,,,,
2022-07-18 17:03:43.573000+00:00,39.448,29.464,24.151,,,,,,
2022-07-18 17:03:47.151000+00:00,,,,2289.249,1622.361,2208.369,,,
2022-07-18 17:03:50.788000+00:00,,,,,,,29.376,26.935,27.487
2022-07-18 17:03:50.833000+00:00,,,,,,,29.376,26.935,27.487
2022-07-18 17:18:58.716000+00:00,39.81,30.339,24.788,,,,,,
2022-07-18 17:18:58.762000+00:00,39.81,30.339,24.788,,,,,,
2022-07-18 17:19:02.351000+00:00,,,,2311.092,1634.943,2169.022,,,
2022-07-18 17:19:02.421000+00:00,,,,2311.092,1634.943,2169.022,,,
2022-07-18 17:19:05.998000+00:00,,,,,,,29.338,26.985,26.645
2022-07-18 17:34:21.609000+00:00,40.085,30.84,25.337,,,,,,
2022-07-18 17:34:21.652000+00:00,40.085,30.84,25.337,,,,,,
2022-07-18 17:34:25.235000+00:00,,,,2322.259,1646.764,2144.982,,,
2022-07-18 17:34:25.292000+00:00,,,,2322.259,1646.764,2144.982,,,
2022-07-18 17:34:28.889000+00:00,,,,,,,29.18,27.138,26.04
2022-07-18 17:49:39.563000+00:00,40.23,31.16,25.611,,,,,,
2022-07-18 17:49:39.601000+00:00,40.23,31.16,25.611,,,,,,
2022-07-18 17:49:43.205000+00:00,,,,2327.909,1655.053,2107.674,,,
2022-07-18 17:49:46.847000+00:00,,,,,,,29.093,27.138,25.538
2022-07-18 18:04:10.770000+00:00,40.396,31.355,25.834,,,,,,
2022-07-18 18:04:14.410000+00:00,,,,2339.328,1660.194,2075.133,,,
2022-07-18 18:04:18.043000+00:00,,,,,,,28.807,27.316,25.016
2022-07-18 18:19:17.602000+00:00,40.493,31.497,25.993,,,,,,
2022-07-18 18:19:21.239000+00:00,,,,2345.107,1664.578,2068.038,,,
2022-07-18 18:19:24.875000+00:00,,,,,,,28.637,27.361,24.488
2022-07-18 18:34:01.813000+00:00,40.562,31.615,26.099,,,,,,
2022-07-18 18:34:05.450000+00:00,,,,2339.328,1669.057,2038.692,,,
2022-07-18 18:34:09.083000+00:00,,,,,,,28.431,27.381,23.889
2022-07-18 18:49:10.822000+00:00,40.632,31.704,26.165,,,,,,
2022-07-18 18:49:14.469000+00:00,,,,2350.927,1672.71,2022.34,,,
2022-07-18 18:49:18.107000+00:00,,,,,,,28.2,27.367,23.435
2022-07-18 19:03:43.653000+00:00,40.653,31.743,26.2,,,,,,
2022-07-18 19:03:47.293000+00:00,,,,2339.328,1674.56,2012.883,,,
2022-07-18 19:03:50.986000+00:00,,,,,,,27.94,27.418,23.037
2022-07-18 19:19:08.679000+00:00,40.673,31.777,26.254,,,,,,
2022-07-18 19:19:12.368000+00:00,,,,2345.107,1676.427,2004.483,,,
2022-07-18 19:19:15.950000+00:00,,,,,,,27.735,27.469,22.599
2022-07-18 19:34:15.716000+00:00,40.694,31.822,26.319,,,,,,
2022-07-18 19:34:19.356000+00:00,,,,2333.596,1677.367,1990.666,,,
2022-07-18 19:34:23.037000+00:00,,,,,,,27.522,27.545,22.237
2022-07-18 19:49:16.710000+00:00,40.792,31.856,26.372,,,,,,
2022-07-18 19:49:20.372000+00:00,,,,2339.328,1678.31,1976.331,,,
2022-07-18 19:49:23.983000+00:00,,,,,,,27.167,27.418,22.031
2022-07-18 20:04:10.917000+00:00,40.708,31.861,26.159,,,,,,
2022-07-18 20:04:14.553000+00:00,,,,2327.909,1678.31,1964.319,,,
2022-07-18 20:04:18.238000+00:00,,,,,,,26.927,27.367,21.747
2022-07-18 20:19:01.794000+00:00,40.403,31.551,25.693,,,,,,
2022-07-18 20:19:05.387000+00:00,,,,2305.568,1673.633,1965.656,,,
2022-07-18 20:19:09.046000+00:00,,,,,,,26.668,27.341,21.411
2022-07-18 20:34:08.964000+00:00,40.12,31.223,25.389,,,,,,
2022-07-18 20:34:12.591000+00:00,,,,2283.893,1666.358,1978.547,,,
2022-07-18 20:34:16.252000+00:00,,,,,,,26.484,27.341,21.179
2022-07-18 20:49:02.809000+00:00,39.879,30.975,25.203,,,,,,
2022-07-18 20:49:06.492000+00:00,,,,2262.854,1660.194,1968.711,,,
2022-07-18 20:49:10.102000+00:00,,,,,,,26.326,27.341,20.792
2022-07-18 21:04:28.853000+00:00,39.728,30.786,25.036,,,,,,
2022-07-18 21:04:32.445000+00:00,,,,2252.569,1655.9,1970.789,,,
2022-07-18 21:04:36.084000+00:00,,,,,,,26.094,27.163,20.508
2022-07-18 21:19:39.824000+00:00,39.578,30.603,24.886,,,,,,
2022-07-18 21:19:43.858000+00:00,39.578,30.603,24.886,,,,,,
2022-07-18 21:19:47.489000+00:00,,,,2237.427,1652.53,1973.853,,,
2022-07-18 21:19:51.184000+00:00,,,,,,,25.861,27.138,20.224
2022-07-18 21:34:54.845000+00:00,39.461,30.439,24.794,,,,,,
2022-07-18 21:34:58.482000+00:00,,,,2222.618,1648.394,1965.355,,,
2022-07-18 21:35:02.115000+00:00,,,,,,,25.677,27.138,20.038
2022-07-18 21:49:33.861000+00:00,39.359,30.334,24.685,,,,,,
2022-07-18 21:49:37.527000+00:00,,,,2212.929,1645.146,1951.953,,,
2022-07-18 21:49:41.129000+00:00,,,,,,,25.461,26.935,19.94
2022-07-18 22:04:23.914000+00:00,39.25,30.233,24.611,,,,,,
2022-07-18 22:04:27.518000+00:00,,,,2208.141,1642.745,1957.422,,,
2022-07-18 22:04:31.153000+00:00,,,,,,,25.41,26.935,19.822
2022-07-18 22:19:18.900000+00:00,39.162,30.138,24.542,,,,,,
2022-07-18 22:19:22.561000+00:00,,,,2198.663,1640.372,1959.202,,,
2022-07-18 22:19:26.175000+00:00,,,,,,,25.304,26.935,19.574
2022-07-18 22:34:09.150000+00:00,39.08,30.057,24.491,,,,,,
2022-07-18 22:34:12.744000+00:00,,,,2189.327,1639.587,1943.833,,,
2022-07-18 22:34:16.378000+00:00,,,,,,,25.188,26.858,19.393
2022-07-18 22:48:52.122000+00:00,39.026,29.99,24.434,,,,,,
2022-07-18 22:48:55.771000+00:00,,,,2175.577,1637.251,1955.869,,,
2022-07-18 22:48:59.405000+00:00,,,,,,,24.84,26.731,19.238
2022-07-18 23:03:44.987000+00:00,39.013,29.914,24.349,,,,,,
2022-07-18 23:03:48.594000+00:00,,,,2175.577,1635.71,1944.421,,,
2022-07-18 23:03:52.229000+00:00,,,,,,,24.828,26.706,19.177
2022-07-18 23:18:35.168000+00:00,39.087,29.871,25.215,,,,,,
2022-07-18 23:18:38.801000+00:00,,,,2166.579,1634.181,1918.477,,,
2022-07-18 23:18:42.432000+00:00,,,,,,,24.652,26.528,18.997
2022-07-18 23:33:47.208000+00:00,40.03,30.057,25.981,,,,,,
2022-07-18 23:33:50.866000+00:00,,,,2217.759,1634.181,1894.464,,,
2022-07-18 23:33:54.469000+00:00,,,,,,,24.609,26.528,18.854
2022-07-18 23:48:23.019000+00:00,40.438,30.728,26.224,,,,,,
2022-07-18 23:48:26.706000+00:00,,,,2237.427,1641.16,1878.547,,,
2022-07-18 23:48:30.292000+00:00,,,,,,,24.256,26.502,18.626
2022-07-19 00:03:12.067000+00:00,40.646,31.219,26.349,,,,,,
2022-07-19 00:03:15.676000+00:00,,,,2237.427,1652.53,1881.218,,,
2022-07-19 00:03:19.353000+00:00,,,,,,,24.077,26.324,18.399
2022-07-19 00:17:53.089000+00:00,40.743,31.443,26.372,,,,,,
2022-07-19 00:17:56.695000+00:00,,,,2237.427,1657.607,1872.65,,,
2022-07-19 00:18:00.333000+00:00,,,,,,,23.956,26.273,18.235
2022-07-19 00:32:43.263000+00:00,40.764,31.625,26.414,,,,,,
2022-07-19 00:32:46.944000+00:00,,,,2237.427,1662.813,1880.314,,,
2022-07-19 00:32:50.535000+00:00,,,,,,,23.739,26.121,18.007
2022-07-19 00:47:23.096000+00:00,40.82,31.684,26.396,,,,,,
2022-07-19 00:47:26.734000+00:00,,,,2232.453,1665.466,1869.839,,,
2022-07-19 00:47:30.417000+00:00,,,,,,,23.657,26.121,17.999
2022-07-19 01:02:03.120000+00:00,40.799,31.777,26.402,,,,,,
2022-07-19 01:02:06.797000+00:00,,,,2227.523,1666.358,1863.535,,,
2022-07-19 01:02:10.423000+00:00,,,,,,,23.422,25.937,17.822
2022-07-19 01:16:41.130000+00:00,40.834,31.797,26.426,,,,,,
2022-07-19 01:16:44.780000+00:00,,,,2222.618,1667.253,1858.146,,,
2022-07-19 01:16:48.441000+00:00,,,,,,,23.194,25.816,17.573
2022-07-19 01:31:45.394000+00:00,40.834,31.837,26.444,,,,,,
2022-07-19 01:31:49.030000+00:00,,,,2222.618,1669.057,1857.742,,,
2022-07-19 01:31:52.625000+00:00,,,,,,,23.007,25.734,17.388
2022-07-19 01:46:56.182000+00:00,40.861,31.886,26.426,,,,,,
2022-07-19 01:46:59.822000+00:00,,,,2217.759,1669.057,1851.368,,,
2022-07-19 01:47:03.456000+00:00,,,,,,,22.926,25.556,17.307
2022-07-19 02:02:01.197000+00:00,40.827,31.891,26.396,,,,,,
2022-07-19 02:02:04.833000+00:00,,,,2212.929,1669.057,1846.584,,,
2022-07-19 02:02:08.516000+00:00,,,,,,,22.669,25.511,17.246
2022-07-19 02:17:10.222000+00:00,40.868,31.911,26.414,,,,,,
2022-07-19 02:17:13.863000+00:00,,,,2208.141,1669.057,1844.604,,,
2022-07-19 02:17:17.503000+00:00,,,,,,,22.512,25.307,16.976
2022-07-19 02:32:24.245000+00:00,40.868,31.915,26.384,,,,,,
2022-07-19 02:32:27.887000+00:00,,,,2203.382,1669.057,1846.323,,,
2022-07-19 02:32:31.523000+00:00,,,,,,,22.33,25.256,17.014
2022-07-19 02:47:06.261000+00:00,40.854,31.925,26.396,,,,,,
2022-07-19 02:47:09.948000+00:00,,,,2198.663,1668.153,1839.284,,,
2022-07-19 02:47:13.592000+00:00,,,,,,,22.122,25.178,16.834
2022-07-19 03:02:16.287000+00:00,40.882,31.925,26.355,,,,,,
2022-07-19 03:02:19.920000+00:00,,,,2189.327,1668.153,1837.025,,,
2022-07-19 03:02:23.600000+00:00,,,,,,,21.838,24.92,16.731
2022-07-19 03:17:07.545000+00:00,40.611,31.718,26.064,,,,,,
2022-07-19 03:17:11.132000+00:00,,,,2166.579,1663.694,1841.32,,,
2022-07-19 03:17:14.779000+00:00,,,,,,,21.862,24.915,16.606
2022-07-19 03:31:39.386000+00:00,40.41,31.453,25.84,,,,,,
2022-07-19 03:31:42.989000+00:00,,,,2148.973,1658.466,1834.523,,,
2022-07-19 03:31:46.606000+00:00,,,,,,,21.68,24.697,16.477
2022-07-19 03:46:50.346000+00:00,40.182,31.199,25.67,,,,,,
2022-07-19 03:46:54.012000+00:00,,,,2136.106,1652.53,1839.14,,,
2022-07-19 03:46:57.619000+00:00,,,,,,,21.525,24.644,16.447
2022-07-19 04:01:31.601000+00:00,40.023,31.0,25.512,,,,,,
2022-07-19 04:01:35.227000+00:00,,,,2123.517,1648.394,1842.208,,,
2022-07-19 04:01:38.816000+00:00,,,,,,,21.472,24.534,16.378
2022-07-19 04:16:35.386000+00:00,39.838,30.811,25.378,,,,,,
2022-07-19 04:16:39.024000+00:00,,,,2115.276,1643.542,1854.623,,,
2022-07-19 04:16:42.656000+00:00,,,,,,,21.345,24.488,16.473
2022-07-19 04:31:41.431000+00:00,39.728,30.671,25.238,,,,,,
2022-07-19 04:31:46.426000+00:00,39.728,30.671,25.238,,,,,,
2022-07-19 04:31:50.062000+00:00,,,,2107.153,1639.587,1847.309,,,
2022-07-19 04:31:53.703000+00:00,,,,,,,21.29,24.376,16.529
2022-07-19 04:46:32.424000+00:00,39.619,30.536,25.157,,,,,,
2022-07-19 04:46:36.060000+00:00,,,,2099.151,1637.251,1852.257,,,
2022-07-19 04:46:39.726000+00:00,,,,,,,21.212,24.37,16.606
2022-07-19 05:01:07.443000+00:00,39.557,30.468,25.076,,,,,,
2022-07-19 05:01:11.080000+00:00,,,,2091.266,1634.943,1864.376,,,
2022-07-19 05:01:14.716000+00:00,,,,,,,21.082,24.243,16.834
2022-07-19 05:15:38.749000+00:00,39.461,30.372,24.961,,,,,,
2022-07-19 05:15:42.280000+00:00,,,,2083.49,1631.908,1871.833,,,
2022-07-19 05:15:45.925000+00:00,,,,,,,21.006,24.167,17.225
2022-07-19 05:30:42.483000+00:00,39.352,30.243,24.88,,,,,,
2022-07-19 05:30:46.117000+00:00,,,,2079.647,1630.408,1878.97,,,
2022-07-19 05:30:49.758000+00:00,,,,,,,21.03,24.177,17.552
2022-07-19 05:45:17.554000+00:00,39.291,30.195,24.817,,,,,,
2022-07-19 05:45:17.568000+00:00,39.291,30.195,24.817,,,,,,
2022-07-19 05:45:21.229000+00:00,,,,2064.541,1625.977,1880.095,,,
2022-07-19 05:45:21.231000+00:00,,,,2064.541,1625.977,1880.095,,,
2022-07-19 05:45:24.855000+00:00,,,,,,,20.901,24.065,17.797
2022-07-19 06:00:09.753000+00:00,39.209,30.128,24.765,,,,,,
2022-07-19 06:00:09.792000+00:00,39.209,30.128,24.765,,,,,,
2022-07-19 06:00:13.428000+00:00,,,,2060.835,1625.249,1887.224,,,
2022-07-19 06:00:17.028000+00:00,,,,,,,20.849,24.055,17.895
2022-07-19 06:00:17.092000+00:00,,,,,,,20.849,24.055,17.895
2022-07-19 06:15:24.561000+00:00,39.155,30.033,24.725,,,,,,
2022-07-19 06:15:28.165000+00:00,,,,2060.835,1623.799,1894.078,,,
2022-07-19 06:15:28.218000+00:00,,,,2060.835,1623.799,1894.078,,,
2022-07-19 06:15:31.802000+00:00,,,,,,,20.925,24.044,18.214
2022-07-19 06:30:14.599000+00:00,39.108,29.98,24.651,,,,,,
2022-07-19 06:30:14.606000+00:00,39.108,29.98,24.651,,,,,,
2022-07-19 06:30:18.180000+00:00,,,,2057.152,1622.361,1903.211,,,
2022-07-19 06:30:18.215000+00:00,,,,2057.152,1622.361,1903.211,,,
2022-07-19 06:30:21.825000+00:00,,,,,,,20.896,23.878,18.626
2022-07-19 06:45:06.560000+00:00,39.013,29.938,24.576,,,,,,
2022-07-19 06:45:06.617000+00:00,39.013,29.938,24.576,,,,,,
2022-07-19 06:45:10.201000+00:00,,,,2053.498,1621.646,1920.496,,,
2022-07-19 06:45:13.838000+00:00,,,,,,,20.899,23.801,18.851
2022-07-19 06:45:13.889000+00:00,,,,,,,20.899,23.801,18.851
2022-07-19 06:59:58.580000+00:00,38.979,29.852,24.542,,,,,,
2022-07-19 07:00:02.224000+00:00,,,,2049.868,1618.813,1906.763,,,
2022-07-19 07:00:05.857000+00:00,,,,,,,20.875,23.72,19.182
2022-07-19 07:00:05.875000+00:00,,,,,,,20.875,23.72,19.182
2022-07-19 07:14:58.835000+00:00,38.911,29.819,24.354,,,,,,
2022-07-19 07:14:58.839000+00:00,38.911,29.819,24.354,,,,,,
2022-07-19 07:15:02.426000+00:00,,,,2042.688,1618.813,1958.762,,,
2022-07-19 07:15:02.484000+00:00,,,,2042.688,1618.813,1958.762,,,
2022-07-19 07:15:06.065000+00:00,,,,2042.688,1618.813,1958.762,,,
2022-07-19 07:15:06.116000+00:00,,,,2042.688,1618.813,1958.762,,,
2022-07-19 07:15:09.705000+00:00,,,,,,,20.848,23.76,20.972
2022-07-19 07:30:08.807000+00:00,38.857,29.734,24.184,,,,,,
2022-07-19 07:30:08.867000+00:00,38.857,29.734,24.184,,,,,,
2022-07-19 07:30:12.452000+00:00,,,,2046.265,1617.412,1977.619,,,
2022-07-19 07:30:16.083000+00:00,,,,,,,20.928,23.715,22.258
2022-07-19 07:30:16.134000+00:00,,,,,,,20.928,23.715,22.258
2022-07-19 07:45:28.830000+00:00,38.783,29.686,24.083,,,,,,
2022-07-19 07:45:28.884000+00:00,38.783,29.686,24.083,,,,,,
2022-07-19 07:45:32.518000+00:00,,,,2046.265,1616.715,2019.344,,,
2022-07-19 07:45:36.149000+00:00,,,,,,,20.98,23.76,23.425
2022-07-19 08:00:01.696000+00:00,38.742,29.644,23.903,,,,,,
2022-07-19 08:00:05.296000+00:00,,,,2042.688,1615.329,2052.072,,,
2022-07-19 08:00:05.329000+00:00,,,,2042.688,1615.329,2052.072,,,
2022-07-19 08:00:08.943000+00:00,,,,,,,21.203,23.638,24.509
2022-07-19 08:00:08.970000+00:00,,,,,,,21.203,23.638,24.509
2022-07-19 08:14:36.665000+00:00,38.661,29.587,23.807,,,,,,
2022-07-19 08:14:36.718000+00:00,38.661,29.587,23.807,,,,,,
2022-07-19 08:14:40.359000+00:00,,,,2046.265,1614.64,2096.443,,,
2022-07-19 08:14:44.005000+00:00,,,,,,,21.42,23.618,25.61
2022-07-19 08:14:44.012000+00:00,,,,,,,21.42,23.618,25.61
2022-07-19 08:29:41.688000+00:00,38.634,29.563,23.617,,,,,,
2022-07-19 08:29:45.329000+00:00,,,,2046.265,1611.909,2127.111,,,
2022-07-19 08:29:45.369000+00:00,,,,2046.265,1611.909,2127.111,,,
2022-07-19 08:29:48.965000+00:00,,,,,,,21.551,23.597,26.493
2022-07-19 08:29:49.021000+00:00,,,,,,,21.551,23.597,26.493
2022-07-19 08:44:22.706000+00:00,38.52,29.488,23.523,,,,,,
2022-07-19 08:44:26.348000+00:00,,,,2049.868,1611.909,2146.724,,,
2022-07-19 08:44:30.031000+00:00,,,,,,,21.862,23.618,27.306
2022-07-19 08:59:17.923000+00:00,38.479,29.431,23.329,,,,,,
2022-07-19 08:59:21.563000+00:00,,,,2053.498,1610.558,2191.243,,,
2022-07-19 08:59:21.610000+00:00,,,,2053.498,1610.558,2191.243,,,
2022-07-19 08:59:25.240000+00:00,,,,,,,22.172,23.557,28.325
2022-07-19 11:30:13.912000+00:00,37.904,29.024,21.895,,,,,,
2022-07-19 11:30:17.551000+00:00,,,,2095.194,1604.599,2398.279,,,
2022-07-19 11:30:17.604000+00:00,,,,2095.194,1604.599,2398.279,,,
2022-07-19 11:30:21.187000+00:00,,,,,,,24.739,23.877,31.711
2022-07-19 11:39:28.951000+00:00,37.884,29.005,21.932,,,,,,
2022-07-19 11:39:29.003000+00:00,37.884,29.005,21.932,,,,,,
2022-07-19 11:39:32.593000+00:00,,,,2095.194,1603.948,2378.086,,,
2022-07-19 11:39:36.222000+00:00,,,,,,,24.868,23.984,30.807
2022-07-19 11:39:36.281000+00:00,,,,,,,24.868,23.984,30.807
2022-07-19 11:53:56.953000+00:00,37.85,28.982,21.709,,,,,,
2022-07-19 11:54:00.641000+00:00,,,,2099.151,1603.948,2406.834,,,
2022-07-19 11:54:04.223000+00:00,,,,,,,25.122,23.944,31.149
2022-07-19 11:54:04.269000+00:00,,,,,,,25.122,23.944,31.149
2022-07-19 12:09:11.984000+00:00,37.817,28.958,21.709,,,,,,
2022-07-19 12:09:12.022000+00:00,37.817,28.958,21.709,,,,,,
2022-07-19 12:09:15.673000+00:00,,,,2103.139,1603.948,2386.181,,,
2022-07-19 12:09:15.677000+00:00,,,,2103.139,1603.948,2386.181,,,
2022-07-19 12:09:19.258000+00:00,,,,,,,25.33,24.035,30.135
2022-07-19 12:24:33.189000+00:00,37.771,28.902,21.629,,,,,,
2022-07-19 12:24:36.821000+00:00,,,,2107.153,1603.948,2371.221,,,
2022-07-19 12:24:40.464000+00:00,,,,,,,25.518,24.187,29.928
2022-07-19 12:39:58.232000+00:00,37.711,28.879,21.287,,,,,,
2022-07-19 12:40:01.819000+00:00,,,,2107.153,1603.3,2420.135,,,
2022-07-19 12:40:05.460000+00:00,,,,,,,25.628,24.207,30.916
2022-07-19 12:40:05.511000+00:00,,,,,,,25.628,24.207,30.916
2022-07-19 12:55:07.203000+00:00,37.684,28.851,21.25,,,,,,
2022-07-19 12:55:10.842000+00:00,,,,2111.201,1603.948,2415.708,,,
2022-07-19 12:55:14.476000+00:00,,,,,,,25.959,24.289,30.341
2022-07-19 13:10:03.233000+00:00,37.638,28.823,21.13,,,,,,
2022-07-19 13:10:03.267000+00:00,37.638,28.823,21.13,,,,,,
2022-07-19 13:10:06.862000+00:00,,,,2115.276,1603.948,2419.721,,,
2022-07-19 13:10:06.923000+00:00,,,,2115.276,1603.948,2419.721,,,
2022-07-19 13:10:10.497000+00:00,,,,,,,26.167,24.37,30.755
2022-07-19 13:25:14.061000+00:00,37.558,28.8,21.016,,,,,,
2022-07-19 13:25:14.099000+00:00,37.558,28.8,21.016,,,,,,
2022-07-19 13:25:17.694000+00:00,,,,2119.381,1605.251,2453.54,,,
2022-07-19 13:25:17.749000+00:00,,,,2119.381,1605.251,2453.54,,,
2022-07-19 13:25:21.330000+00:00,,,,,,,26.172,24.488,31.382
2022-07-19 13:40:21.070000+00:00,37.525,28.749,20.813,,,,,,
2022-07-19 13:40:21.128000+00:00,37.525,28.749,20.813,,,,,,
2022-07-19 13:40:24.715000+00:00,,,,2119.381,1605.251,2484.236,,,
2022-07-19 13:40:24.764000+00:00,,,,2119.381,1605.251,2484.236,,,
2022-07-19 13:40:28.348000+00:00,,,,,,,26.326,24.534,31.75
2022-07-19 13:54:54.158000+00:00,37.505,28.744,20.607,,,,,,
2022-07-19 13:54:57.734000+00:00,,,,2123.517,1605.907,2512.179,,,
2022-07-19 13:54:57.785000+00:00,,,,2123.517,1605.907,2512.179,,,
2022-07-19 13:55:01.379000+00:00,,,,,,,26.583,24.614,32.396
2022-07-19 13:55:01.423000+00:00,,,,,,,26.583,24.614,32.396
2022-07-19 14:09:41.301000+00:00,37.432,28.716,20.366,,,,,,
2022-07-19 14:09:44.935000+00:00,,,,2123.517,1604.599,2537.593,,,
2022-07-19 14:09:44.984000+00:00,,,,2123.517,1604.599,2537.593,,,
2022-07-19 14:09:48.626000+00:00,,,,,,,26.694,24.757,32.002
2022-07-19 14:24:13.320000+00:00,37.399,28.684,20.315,,,,,,
2022-07-19 14:24:13.375000+00:00,37.399,28.684,20.315,,,,,,
2022-07-19 14:24:16.963000+00:00,,,,2127.682,1605.907,2516.618,,,
2022-07-19 14:24:20.601000+00:00,,,,,,,27.024,24.697,31.317
