timestamp,Conductivity0-μS/cm,RDO0-mg/l,TSS0-mg/l,Turbidity0-NTU
2022-08-11 06:16:21.350000+00:00,737.78,7.23,0.0,
2022-08-11 06:16:25.056000+00:00,,,,0.0
2022-08-11 06:16:29.056000+00:00,,,,0.0
2022-08-11 06:16:33.089000+00:00,,,,0.0
2022-08-11 06:31:24.296000+00:00,745.47,7.42,0.0,
2022-08-11 06:31:28.337000+00:00,745.47,7.42,0.0,
2022-08-11 06:31:32.345000+00:00,745.47,7.42,0.0,
2022-08-11 06:31:32.366000+00:00,745.47,7.42,0.0,
2022-08-11 06:31:36.099000+00:00,,,,0.0
2022-08-11 06:31:36.101000+00:00,,,,0.0
2022-08-11 06:31:40.067000+00:00,,,,0.0
2022-08-11 06:31:40.095000+00:00,,,,0.0
2022-08-11 06:31:44.138000+00:00,,,,0.0
2022-08-11 06:31:44.142000+00:00,,,,0.0
2022-08-11 07:19:53.584000+00:00,744.42,7.41,0.0,
2022-08-11 07:19:57.578000+00:00,744.42,7.41,0.0,
2022-08-11 07:19:57.594000+00:00,744.42,7.41,0.0,
2022-08-11 07:20:01.585000+00:00,744.42,7.41,0.0,
2022-08-11 07:20:05.347000+00:00,,,,0.0
2022-08-11 07:20:05.364000+00:00,,,,0.0
2022-08-11 07:20:09.351000+00:00,,,,0.0
2022-08-11 07:20:09.354000+00:00,,,,0.0
2022-08-11 07:20:13.348000+00:00,,,,0.0
2022-08-11 07:21:25.354000+00:00,743.49,7.58,0.0,
2022-08-11 07:21:25.384000+00:00,743.49,7.58,0.0,
2022-08-11 07:21:29.387000+00:00,743.49,7.58,0.0,
2022-08-11 07:21:29.393000+00:00,743.49,7.58,0.0,
2022-08-11 07:21:33.377000+00:00,743.49,7.58,0.0,
2022-08-11 07:21:37.134000+00:00,,,,0.0
2022-08-11 07:21:41.132000+00:00,,,,0.0
2022-08-11 07:21:41.179000+00:00,,,,0.0
2022-08-11 07:21:45.173000+00:00,,,,0.0
2022-08-11 07:32:07.355000+00:00,742.24,7.57,0.0,
2022-08-11 07:32:11.403000+00:00,742.24,7.57,0.0,
2022-08-11 07:32:15.396000+00:00,742.24,7.57,0.0,
2022-08-11 07:32:19.079000+00:00,,,,0.0
2022-08-11 07:32:23.115000+00:00,,,,0.0
2022-08-11 07:32:27.164000+00:00,,,,0.0
2022-08-11 07:47:05.547000+00:00,742.38,7.67,0.0,
2022-08-11 07:47:09.549000+00:00,742.38,7.67,0.0,
2022-08-11 07:47:13.580000+00:00,742.38,7.67,0.0,
2022-08-11 07:47:13.624000+00:00,742.38,7.67,0.0,
2022-08-11 07:47:17.308000+00:00,,,,0.0
2022-08-11 07:47:21.327000+00:00,,,,0.0
2022-08-11 07:47:21.352000+00:00,,,,0.0
2022-08-11 07:47:25.331000+00:00,,,,0.0
2022-08-11 08:02:10.593000+00:00,741.19,7.67,0.0,
2022-08-11 08:02:14.589000+00:00,741.19,7.67,0.0,
2022-08-11 08:02:14.617000+00:00,741.19,7.67,0.0,
2022-08-11 08:02:18.630000+00:00,741.19,7.67,0.0,
2022-08-11 08:02:22.309000+00:00,,,,0.0
2022-08-11 08:02:26.352000+00:00,,,,0.0
2022-08-11 08:02:26.377000+00:00,,,,0.0
2022-08-11 08:02:30.388000+00:00,,,,0.0
2022-08-11 08:16:58.434000+00:00,745.11,7.79,0.0,
2022-08-11 08:17:02.435000+00:00,745.11,7.79,0.0,
2022-08-11 08:17:06.444000+00:00,745.11,7.79,0.0,
2022-08-11 08:17:06.475000+00:00,745.11,7.79,0.0,
2022-08-11 08:17:10.160000+00:00,,,,0.0
2022-08-11 08:17:10.176000+00:00,,,,0.0
2022-08-11 08:17:14.174000+00:00,,,,0.0
2022-08-11 08:17:18.212000+00:00,,,,0.0
2022-08-11 08:17:18.226000+00:00,,,,0.0
2022-08-11 08:32:07.401000+00:00,737.76,7.67,0.35,
2022-08-11 08:32:11.437000+00:00,737.76,7.67,0.35,
2022-08-11 08:32:11.458000+00:00,737.76,7.67,0.35,
2022-08-11 08:32:15.478000+00:00,737.76,7.67,0.35,
2022-08-11 08:32:19.165000+00:00,,,,0.493
2022-08-11 08:32:23.221000+00:00,,,,0.493
2022-08-11 08:32:27.234000+00:00,,,,0.493
2022-08-11 08:46:48.444000+00:00,738.38,7.76,0.04,
2022-08-11 08:46:52.455000+00:00,738.38,7.76,0.04,
2022-08-11 08:46:56.505000+00:00,738.38,7.76,0.04,
2022-08-11 08:46:56.513000+00:00,738.38,7.76,0.04,
2022-08-11 08:47:00.200000+00:00,,,,0.063
2022-08-11 08:47:00.212000+00:00,,,,0.063
2022-08-11 08:47:04.232000+00:00,,,,0.063
2022-08-11 08:47:08.222000+00:00,,,,0.063
2022-08-11 08:47:08.264000+00:00,,,,0.063
2022-08-11 09:01:57.647000+00:00,759.52,7.76,0.37,
2022-08-11 09:02:01.658000+00:00,759.52,7.76,0.37,
2022-08-11 09:02:01.720000+00:00,759.52,7.76,0.37,
2022-08-11 09:02:05.674000+00:00,759.52,7.76,0.37,
2022-08-11 09:02:09.398000+00:00,,,,0.524
2022-08-11 09:02:09.410000+00:00,,,,0.524
2022-08-11 09:02:13.406000+00:00,,,,0.524
2022-08-11 09:02:13.427000+00:00,,,,0.524
2022-08-11 09:02:17.467000+00:00,,,,0.524
2022-08-11 09:17:02.486000+00:00,761.27,7.89,3.16,
2022-08-11 09:17:06.470000+00:00,761.27,7.89,3.16,
2022-08-11 09:17:10.527000+00:00,761.27,7.89,3.16,
2022-08-11 09:17:10.528000+00:00,761.27,7.89,3.16,
2022-08-11 09:17:14.241000+00:00,,,,4.511
2022-08-11 09:17:18.243000+00:00,,,,4.511
2022-08-11 09:17:18.251000+00:00,,,,4.511
2022-08-11 09:17:22.291000+00:00,,,,4.511
2022-08-11 09:31:56.478000+00:00,752.42,8.01,3.16,
2022-08-11 09:31:56.492000+00:00,752.42,8.01,3.16,
2022-08-11 09:32:00.495000+00:00,752.42,8.01,3.16,
2022-08-11 09:32:00.504000+00:00,752.42,8.01,3.16,
2022-08-11 09:32:04.506000+00:00,752.42,8.01,3.16,
2022-08-11 09:32:04.544000+00:00,752.42,8.01,3.16,
2022-08-11 09:32:08.236000+00:00,,,,4.517
2022-08-11 09:32:08.252000+00:00,,,,4.517
2022-08-11 09:32:12.246000+00:00,,,,4.517
2022-08-11 09:32:16.275000+00:00,,,,4.517
2022-08-11 09:47:16.489000+00:00,739.73,7.97,0.08,
2022-08-11 09:47:16.494000+00:00,739.73,7.97,0.08,
2022-08-11 09:47:20.505000+00:00,739.73,7.97,0.08,
2022-08-11 09:47:24.526000+00:00,739.73,7.97,0.08,
2022-08-11 09:47:24.556000+00:00,739.73,7.97,0.08,
2022-08-11 09:47:28.224000+00:00,,,,0.116
2022-08-11 09:47:28.288000+00:00,,,,0.116
2022-08-11 09:47:32.264000+00:00,,,,0.116
2022-08-11 09:47:32.284000+00:00,,,,0.116
2022-08-11 09:47:36.292000+00:00,,,,0.116
2022-08-11 09:47:36.317000+00:00,,,,0.116
2022-08-11 10:02:36.684000+00:00,715.46,7.99,0.0,
2022-08-11 10:02:36.711000+00:00,715.46,7.99,0.0,
2022-08-11 10:02:40.727000+00:00,715.46,7.99,0.0,
2022-08-11 10:02:40.728000+00:00,715.46,7.99,0.0,
2022-08-11 10:02:44.724000+00:00,715.46,7.99,0.0,
2022-08-11 10:02:48.444000+00:00,,,,0.0
2022-08-11 10:02:52.471000+00:00,,,,0.0
2022-08-11 10:02:56.476000+00:00,,,,0.0
2022-08-11 10:17:47.504000+00:00,727.49,8.0,0.0,
2022-08-11 10:17:51.527000+00:00,727.49,8.0,0.0,
2022-08-11 10:17:55.583000+00:00,727.49,8.0,0.0,
2022-08-11 10:17:55.584000+00:00,727.49,8.0,0.0,
2022-08-11 10:17:59.246000+00:00,,,,0.0
2022-08-11 10:17:59.305000+00:00,,,,0.0
2022-08-11 10:18:03.283000+00:00,,,,0.0
2022-08-11 10:18:03.320000+00:00,,,,0.0
2022-08-11 10:18:07.330000+00:00,,,,0.0
2022-08-11 10:18:07.342000+00:00,,,,0.0
2022-08-11 10:32:38.560000+00:00,725.66,7.98,0.0,
2022-08-11 10:32:38.561000+00:00,725.66,7.98,0.0,
2022-08-11 10:32:42.554000+00:00,725.66,7.98,0.0,
2022-08-11 10:32:42.563000+00:00,725.66,7.98,0.0,
2022-08-11 10:32:46.602000+00:00,725.66,7.98,0.0,
2022-08-11 10:32:50.308000+00:00,,,,0.0
2022-08-11 10:32:54.305000+00:00,,,,0.0
2022-08-11 10:32:54.316000+00:00,,,,0.0
2022-08-11 10:32:58.350000+00:00,,,,0.0
2022-08-11 10:47:29.726000+00:00,730.5,7.95,0.0,
2022-08-11 10:47:33.751000+00:00,730.5,7.95,0.0,
2022-08-11 10:47:33.782000+00:00,730.5,7.95,0.0,
2022-08-11 10:47:37.781000+00:00,730.5,7.95,0.0,
2022-08-11 10:47:37.795000+00:00,730.5,7.95,0.0,
2022-08-11 10:47:41.494000+00:00,,,,0.0
2022-08-11 10:47:41.501000+00:00,,,,0.0
2022-08-11 10:47:45.505000+00:00,,,,0.0
2022-08-11 10:47:45.523000+00:00,,,,0.0
2022-08-11 10:47:49.511000+00:00,,,,0.0
2022-08-11 11:02:19.721000+00:00,733.82,7.98,0.0,
2022-08-11 11:02:19.767000+00:00,733.82,7.98,0.0,
2022-08-11 11:02:23.798000+00:00,733.82,7.98,0.0,
2022-08-11 11:02:23.801000+00:00,733.82,7.98,0.0,
2022-08-11 11:02:27.787000+00:00,733.82,7.98,0.0,
2022-08-11 11:02:27.815000+00:00,733.82,7.98,0.0,
2022-08-11 11:02:31.503000+00:00,,,,0.0
2022-08-11 11:02:31.536000+00:00,,,,0.0
2022-08-11 11:02:35.503000+00:00,,,,0.0
2022-08-11 11:02:35.547000+00:00,,,,0.0
2022-08-11 11:02:39.530000+00:00,,,,0.0
2022-08-11 11:02:39.584000+00:00,,,,0.0
2022-08-11 11:17:10.762000+00:00,728.91,7.9,0.0,
2022-08-11 11:17:10.788000+00:00,728.91,7.9,0.0,
2022-08-11 11:17:14.784000+00:00,728.91,7.9,0.0,
2022-08-11 11:17:14.814000+00:00,728.91,7.9,0.0,
2022-08-11 11:17:18.822000+00:00,728.91,7.9,0.0,
2022-08-11 11:17:18.831000+00:00,728.91,7.9,0.0,
2022-08-11 11:17:22.522000+00:00,,,,0.0
2022-08-11 11:17:26.569000+00:00,,,,0.0
2022-08-11 11:17:30.564000+00:00,,,,0.0
2022-08-11 11:17:30.594000+00:00,,,,0.0
2022-08-11 11:32:02.813000+00:00,735.78,7.89,0.0,
2022-08-11 11:32:02.819000+00:00,735.78,7.89,0.0,
2022-08-11 11:32:06.801000+00:00,735.78,7.89,0.0,
2022-08-11 11:32:06.822000+00:00,735.78,7.89,0.0,
2022-08-11 11:32:10.837000+00:00,735.78,7.89,0.0,
2022-08-11 11:32:14.540000+00:00,,,,0.0
2022-08-11 11:32:18.565000+00:00,,,,0.0
2022-08-11 11:32:18.579000+00:00,,,,0.0
2022-08-11 11:32:22.584000+00:00,,,,0.0
2022-08-11 11:46:43.803000+00:00,732.53,7.89,0.0,
2022-08-11 11:46:43.842000+00:00,732.53,7.89,0.0,
2022-08-11 11:46:47.813000+00:00,732.53,7.89,0.0,
2022-08-11 11:46:47.843000+00:00,732.53,7.89,0.0,
2022-08-11 11:46:51.852000+00:00,732.53,7.89,0.0,
2022-08-11 11:46:55.566000+00:00,,,,0.0
2022-08-11 11:46:55.581000+00:00,,,,0.0
2022-08-11 11:46:59.599000+00:00,,,,0.0
2022-08-11 11:46:59.610000+00:00,,,,0.0
2022-08-11 11:47:03.602000+00:00,,,,0.0
2022-08-11 12:01:38.797000+00:00,737.09,7.82,0.0,
2022-08-11 12:01:38.824000+00:00,737.09,7.82,0.0,
2022-08-11 12:01:42.828000+00:00,737.09,7.82,0.0,
2022-08-11 12:01:46.844000+00:00,737.09,7.82,0.0,
2022-08-11 12:01:50.560000+00:00,,,,0.0
2022-08-11 12:01:50.582000+00:00,,,,0.0
2022-08-11 12:01:54.583000+00:00,,,,0.0
2022-08-11 12:01:58.614000+00:00,,,,0.0
2022-08-11 12:01:58.635000+00:00,,,,0.0
2022-08-11 12:17:00.645000+00:00,731.7,7.83,0.0,
2022-08-11 12:17:04.664000+00:00,731.7,7.83,0.0,
2022-08-11 12:17:08.708000+00:00,731.7,7.83,0.0,
2022-08-11 12:17:08.722000+00:00,731.7,7.83,0.0,
2022-08-11 12:17:12.429000+00:00,,,,0.0
2022-08-11 12:17:16.427000+00:00,,,,0.0
2022-08-11 12:17:20.446000+00:00,,,,0.0
2022-08-11 12:31:48.844000+00:00,729.71,7.86,0.0,
2022-08-11 12:31:48.863000+00:00,729.71,7.86,0.0,
2022-08-11 12:31:52.876000+00:00,729.71,7.86,0.0,
2022-08-11 12:31:52.885000+00:00,729.71,7.86,0.0,
2022-08-11 12:31:56.895000+00:00,729.71,7.86,0.0,
2022-08-11 12:32:00.592000+00:00,,,,0.0
2022-08-11 12:32:04.634000+00:00,,,,0.0
2022-08-11 12:32:04.646000+00:00,,,,0.0
2022-08-11 12:32:08.646000+00:00,,,,0.0
2022-08-11 12:46:34.690000+00:00,732.22,7.83,0.0,
2022-08-11 12:46:38.692000+00:00,732.22,7.83,0.0,
2022-08-11 12:46:42.718000+00:00,732.22,7.83,0.0,
2022-08-11 12:46:42.751000+00:00,732.22,7.83,0.0,
2022-08-11 12:46:46.449000+00:00,,,,0.0
2022-08-11 12:46:50.457000+00:00,,,,0.0
2022-08-11 12:46:54.480000+00:00,,,,0.0
2022-08-11 12:46:54.510000+00:00,,,,0.0
2022-08-11 13:01:59.845000+00:00,732.83,7.77,0.0,
2022-08-11 13:01:59.893000+00:00,732.83,7.77,0.0,
2022-08-11 13:02:03.887000+00:00,732.83,7.77,0.0,
2022-08-11 13:02:03.920000+00:00,732.83,7.77,0.0,
2022-08-11 13:02:07.942000+00:00,732.83,7.77,0.0,
2022-08-11 13:02:11.634000+00:00,,,,0.0
2022-08-11 13:02:11.649000+00:00,,,,0.0
2022-08-11 13:02:15.647000+00:00,,,,0.0
2022-08-11 13:02:15.679000+00:00,,,,0.0
2022-08-11 13:02:19.703000+00:00,,,,0.0
2022-08-11 13:17:11.715000+00:00,731.37,7.78,0.0,
2022-08-11 13:17:11.754000+00:00,731.37,7.78,0.0,
2022-08-11 13:17:15.724000+00:00,731.37,7.78,0.0,
2022-08-11 13:17:15.753000+00:00,731.37,7.78,0.0,
2022-08-11 13:17:19.766000+00:00,731.37,7.78,0.0,
2022-08-11 13:17:19.778000+00:00,731.37,7.78,0.0,
2022-08-11 13:17:23.466000+00:00,,,,0.0
2022-08-11 13:17:23.487000+00:00,,,,0.0
2022-08-11 13:17:27.470000+00:00,,,,0.0
2022-08-11 13:17:31.520000+00:00,,,,0.0
2022-08-11 13:17:31.547000+00:00,,,,0.0
2022-08-11 13:32:28.907000+00:00,727.88,7.84,0.0,
2022-08-11 13:32:28.914000+00:00,727.88,7.84,0.0,
2022-08-11 13:32:32.936000+00:00,727.88,7.84,0.0,
2022-08-11 13:32:36.943000+00:00,727.88,7.84,0.0,
2022-08-11 13:32:40.676000+00:00,,,,0.0
2022-08-11 13:32:44.713000+00:00,,,,0.0
2022-08-11 13:32:44.714000+00:00,,,,0.0
2022-08-11 13:32:48.715000+00:00,,,,0.0
2022-08-11 13:47:39.914000+00:00,733.62,7.84,0.0,
2022-08-11 13:47:39.933000+00:00,733.62,7.84,0.0,
2022-08-11 13:47:43.926000+00:00,733.62,7.84,0.0,
2022-08-11 13:47:47.964000+00:00,733.62,7.84,0.0,
2022-08-11 13:47:51.674000+00:00,,,,0.0
2022-08-11 13:47:51.682000+00:00,,,,0.0
2022-08-11 13:47:55.687000+00:00,,,,0.0
2022-08-11 13:47:55.729000+00:00,,,,0.0
2022-08-11 13:47:59.715000+00:00,,,,0.0
2022-08-11 14:03:00.946000+00:00,730.21,7.85,0.0,
2022-08-11 14:03:00.956000+00:00,730.21,7.85,0.0,
2022-08-11 14:03:04.928000+00:00,730.21,7.85,0.0,
2022-08-11 14:03:04.969000+00:00,730.21,7.85,0.0,
2022-08-11 14:03:08.987000+00:00,730.21,7.85,0.0,
2022-08-11 14:03:12.701000+00:00,,,,0.0
2022-08-11 14:03:12.717000+00:00,,,,0.0
2022-08-11 14:03:16.717000+00:00,,,,0.0
2022-08-11 14:03:20.762000+00:00,,,,0.0
2022-08-11 14:17:51.754000+00:00,729.72,7.82,0.0,
2022-08-11 14:17:55.783000+00:00,729.72,7.82,0.0,
2022-08-11 14:17:55.803000+00:00,729.72,7.82,0.0,
2022-08-11 14:17:59.803000+00:00,729.72,7.82,0.0,
2022-08-11 14:17:59.834000+00:00,729.72,7.82,0.0,
2022-08-11 14:18:03.517000+00:00,,,,0.0
2022-08-11 14:18:03.547000+00:00,,,,0.0
2022-08-11 14:18:07.543000+00:00,,,,0.0
2022-08-11 14:18:07.561000+00:00,,,,0.0
2022-08-11 14:18:11.568000+00:00,,,,0.0
2022-08-11 14:18:11.595000+00:00,,,,0.0
2022-08-11 14:32:29.958000+00:00,728.12,7.8,0.0,
2022-08-11 14:32:29.987000+00:00,728.12,7.8,0.0,
2022-08-11 14:32:34.010000+00:00,728.12,7.8,0.0,
2022-08-11 14:32:38.039000+00:00,728.12,7.8,0.0,
2022-08-11 14:32:41.743000+00:00,,,,0.0
2022-08-11 14:32:45.756000+00:00,,,,0.0
2022-08-11 14:32:45.774000+00:00,,,,0.0
2022-08-11 14:32:49.794000+00:00,,,,0.0
2022-08-11 14:47:14.795000+00:00,733.22,7.82,0.0,
2022-08-11 14:47:18.838000+00:00,733.22,7.82,0.0,
2022-08-11 14:47:18.845000+00:00,733.22,7.82,0.0,
2022-08-11 14:47:22.844000+00:00,733.22,7.82,0.0,
2022-08-11 14:47:22.863000+00:00,733.22,7.82,0.0,
2022-08-11 14:47:26.565000+00:00,,,,0.0
2022-08-11 14:47:26.573000+00:00,,,,0.0
2022-08-11 14:47:30.567000+00:00,,,,0.0
2022-08-11 14:47:34.599000+00:00,,,,0.0
2022-08-11 15:02:25.805000+00:00,732.5,7.88,0.0,
2022-08-11 15:02:29.834000+00:00,732.5,7.88,0.0,
2022-08-11 15:02:29.862000+00:00,732.5,7.88,0.0,
2022-08-11 15:02:33.866000+00:00,732.5,7.88,0.0,
2022-08-11 15:02:33.884000+00:00,732.5,7.88,0.0,
2022-08-11 15:02:37.558000+00:00,,,,0.0
2022-08-11 15:02:37.604000+00:00,,,,0.0
2022-08-11 15:02:41.611000+00:00,,,,0.0
2022-08-11 15:02:45.622000+00:00,,,,0.0
2022-08-11 15:17:48.833000+00:00,729.8,7.8,0.0,
2022-08-11 15:17:52.830000+00:00,729.8,7.8,0.0,
2022-08-11 15:17:52.868000+00:00,729.8,7.8,0.0,
2022-08-11 15:17:56.874000+00:00,729.8,7.8,0.0,
2022-08-11 15:17:56.939000+00:00,729.8,7.8,0.0,
2022-08-11 15:18:00.568000+00:00,,,,0.0
2022-08-11 15:18:00.614000+00:00,,,,0.0
2022-08-11 15:18:04.595000+00:00,,,,0.0
2022-08-11 15:18:04.631000+00:00,,,,0.0
2022-08-11 15:18:08.633000+00:00,,,,0.0
2022-08-11 15:18:08.655000+00:00,,,,0.0
2022-08-11 15:33:19.010000+00:00,734.41,7.69,0.0,
2022-08-11 15:33:19.047000+00:00,734.41,7.69,0.0,
2022-08-11 15:33:23.034000+00:00,734.41,7.69,0.0,
2022-08-11 15:33:23.077000+00:00,734.41,7.69,0.0,
2022-08-11 15:33:27.076000+00:00,734.41,7.69,0.0,
2022-08-11 15:33:27.104000+00:00,734.41,7.69,0.0,
2022-08-11 15:33:30.788000+00:00,,,,0.0
2022-08-11 15:33:34.793000+00:00,,,,0.0
2022-08-11 15:33:38.831000+00:00,,,,0.0
2022-08-11 15:48:13.872000+00:00,733.54,7.7,0.0,
2022-08-11 15:48:17.875000+00:00,733.54,7.7,0.0,
2022-08-11 15:48:17.894000+00:00,733.54,7.7,0.0,
2022-08-11 15:48:21.907000+00:00,733.54,7.7,0.0,
2022-08-11 15:48:21.925000+00:00,733.54,7.7,0.0,
2022-08-11 15:48:25.604000+00:00,,,,0.0
2022-08-11 15:48:29.646000+00:00,,,,0.0
2022-08-11 15:48:33.660000+00:00,,,,0.0
2022-08-11 16:02:55.077000+00:00,727.97,7.81,0.0,
2022-08-11 16:02:59.082000+00:00,727.97,7.81,0.0,
2022-08-11 16:03:03.111000+00:00,727.97,7.81,0.0,
2022-08-11 16:03:06.833000+00:00,,,,0.0
2022-08-11 16:03:06.836000+00:00,,,,0.0
2022-08-11 16:03:10.839000+00:00,,,,0.0
2022-08-11 16:03:10.879000+00:00,,,,0.0
2022-08-11 16:03:14.877000+00:00,,,,0.0
2022-08-11 16:18:13.075000+00:00,734.4,7.84,0.0,
2022-08-11 16:18:13.096000+00:00,734.4,7.84,0.0,
2022-08-11 16:18:17.095000+00:00,734.4,7.84,0.0,
2022-08-11 16:18:17.141000+00:00,734.4,7.84,0.0,
2022-08-11 16:18:21.117000+00:00,734.4,7.84,0.0,
2022-08-11 16:18:24.828000+00:00,,,,0.0
2022-08-11 16:18:28.842000+00:00,,,,0.0
2022-08-11 16:18:32.886000+00:00,,,,0.0
2022-08-11 16:32:55.086000+00:00,729.63,7.79,0.0,
2022-08-11 16:32:59.113000+00:00,729.63,7.79,0.0,
2022-08-11 16:33:03.129000+00:00,729.63,7.79,0.0,
2022-08-11 16:33:06.835000+00:00,,,,0.0
2022-08-11 16:33:10.872000+00:00,,,,0.0
2022-08-11 16:33:10.909000+00:00,,,,0.0
2022-08-11 16:33:14.870000+00:00,,,,0.0
2022-08-11 16:47:26.096000+00:00,731.01,7.76,0.0,
2022-08-11 16:47:30.138000+00:00,731.01,7.76,0.0,
2022-08-11 16:47:34.161000+00:00,731.01,7.76,0.0,
2022-08-11 16:47:37.857000+00:00,,,,0.0
2022-08-11 16:47:41.898000+00:00,,,,0.0
2022-08-11 16:47:41.899000+00:00,,,,0.0
2022-08-11 16:47:45.907000+00:00,,,,0.0
2022-08-11 17:35:52.195000+00:00,731.65,7.75,0.0,
2022-08-11 17:35:56.187000+00:00,731.65,7.75,0.0,
2022-08-11 17:35:56.206000+00:00,731.65,7.75,0.0,
2022-08-11 17:36:00.232000+00:00,731.65,7.75,0.0,
2022-08-11 17:36:03.954000+00:00,,,,0.0
2022-08-11 17:36:03.955000+00:00,,,,0.0
2022-08-11 17:36:07.975000+00:00,,,,0.0
2022-08-11 17:36:07.998000+00:00,,,,0.0
2022-08-11 17:36:12.004000+00:00,,,,0.0
2022-08-12 08:50:15.066000+00:00,714.28,7.7,0.41,
2022-08-12 08:50:15.112000+00:00,714.28,7.7,0.41,
2022-08-12 08:50:19.134000+00:00,714.28,7.7,0.41,
2022-08-12 08:50:19.139000+00:00,714.28,7.7,0.41,
2022-08-12 08:50:23.150000+00:00,714.28,7.7,0.41,
2022-08-12 08:50:23.155000+00:00,714.28,7.7,0.41,
2022-08-12 08:50:26.852000+00:00,,,,0.59
2022-08-12 08:50:30.883000+00:00,,,,0.59
2022-08-12 08:50:34.872000+00:00,,,,0.59
2022-08-12 08:51:46.849000+00:00,734.43,8.01,0.89,
2022-08-12 08:51:50.913000+00:00,734.43,8.01,0.89,
2022-08-12 08:51:54.911000+00:00,734.43,8.01,0.89,
2022-08-12 08:51:54.926000+00:00,734.43,8.01,0.89,
2022-08-12 08:51:58.593000+00:00,,,,1.276
2022-08-12 08:51:58.639000+00:00,,,,1.276
2022-08-12 08:52:02.693000+00:00,,,,1.276
2022-08-12 08:52:02.695000+00:00,,,,1.276
2022-08-12 08:52:06.689000+00:00,,,,1.276
2022-08-12 08:52:06.695000+00:00,,,,1.276
2022-08-12 09:00:54.084000+00:00,728.72,8.02,1.29,
2022-08-12 09:00:54.089000+00:00,728.72,8.02,1.29,
2022-08-12 09:00:58.084000+00:00,728.72,8.02,1.29,
2022-08-12 09:00:58.099000+00:00,728.72,8.02,1.29,
2022-08-12 09:01:02.121000+00:00,728.72,8.02,1.29,
2022-08-12 09:01:05.823000+00:00,,,,1.839
2022-08-12 09:01:05.839000+00:00,,,,1.839
2022-08-12 09:01:09.852000+00:00,,,,1.839
2022-08-12 09:01:09.854000+00:00,,,,1.839
2022-08-12 09:01:13.842000+00:00,,,,1.839
2022-08-12 09:15:27.086000+00:00,724.87,8.09,1.53,
2022-08-12 09:15:27.088000+00:00,724.87,8.09,1.53,
2022-08-12 09:15:31.090000+00:00,724.87,8.09,1.53,
2022-08-12 09:15:31.125000+00:00,724.87,8.09,1.53,
2022-08-12 09:15:35.102000+00:00,724.87,8.09,1.53,
2022-08-12 09:15:38.814000+00:00,,,,2.188
2022-08-12 09:15:42.851000+00:00,,,,2.188
2022-08-12 09:15:42.864000+00:00,,,,2.188
2022-08-12 09:15:46.884000+00:00,,,,2.188
2022-08-12 09:30:49.888000+00:00,725.74,8.15,0.91,
2022-08-12 09:30:53.956000+00:00,725.74,8.15,0.91,
2022-08-12 09:30:53.962000+00:00,725.74,8.15,0.91,
2022-08-12 09:30:57.957000+00:00,725.74,8.15,0.91,
2022-08-12 09:30:57.993000+00:00,725.74,8.15,0.91,
2022-08-12 09:31:01.659000+00:00,,,,1.307
2022-08-12 09:31:05.669000+00:00,,,,1.307
2022-08-12 09:31:09.736000+00:00,,,,1.307
2022-08-12 09:31:09.738000+00:00,,,,1.307
2022-08-12 09:46:15.914000+00:00,724.89,8.12,0.0,
2022-08-12 09:46:19.927000+00:00,724.89,8.12,0.0,
2022-08-12 09:46:19.946000+00:00,724.89,8.12,0.0,
2022-08-12 09:46:23.948000+00:00,724.89,8.12,0.0,
2022-08-12 09:46:27.671000+00:00,,,,0.0
2022-08-12 09:46:31.718000+00:00,,,,0.0
2022-08-12 09:46:35.717000+00:00,,,,0.0
2022-08-12 09:46:35.751000+00:00,,,,0.0
2022-08-12 10:01:06.133000+00:00,712.59,8.07,0.0,
2022-08-12 10:01:06.135000+00:00,712.59,8.07,0.0,
2022-08-12 10:01:10.150000+00:00,712.59,8.07,0.0,
2022-08-12 10:01:10.160000+00:00,712.59,8.07,0.0,
2022-08-12 10:01:14.156000+00:00,712.59,8.07,0.0,
2022-08-12 10:01:17.881000+00:00,,,,0.0
2022-08-12 10:01:17.894000+00:00,,,,0.0
2022-08-12 10:01:21.910000+00:00,,,,0.0
2022-08-12 10:01:25.931000+00:00,,,,0.0
2022-08-12 10:15:49.124000+00:00,724.99,8.02,0.0,
2022-08-12 10:15:49.147000+00:00,724.99,8.02,0.0,
2022-08-12 10:15:53.135000+00:00,724.99,8.02,0.0,
2022-08-12 10:15:53.170000+00:00,724.99,8.02,0.0,
2022-08-12 10:15:57.205000+00:00,724.99,8.02,0.0,
2022-08-12 10:16:00.887000+00:00,,,,0.0
2022-08-12 10:16:04.910000+00:00,,,,0.0
2022-08-12 10:16:08.902000+00:00,,,,0.0
2022-08-12 10:30:47.958000+00:00,724.79,7.95,0.0,
2022-08-12 10:30:47.983000+00:00,724.79,7.95,0.0,
2022-08-12 10:30:51.999000+00:00,724.79,7.95,0.0,
2022-08-12 10:30:52+00:00,724.79,7.95,0.0,
2022-08-12 10:30:56.032000+00:00,724.79,7.95,0.0,
2022-08-12 10:30:56.033000+00:00,724.79,7.95,0.0,
2022-08-12 10:30:59.717000+00:00,,,,0.0
2022-08-12 10:31:03.736000+00:00,,,,0.0
2022-08-12 10:31:07.776000+00:00,,,,0.0
2022-08-12 10:31:07.785000+00:00,,,,0.0
2022-08-12 10:45:28.996000+00:00,729.71,7.87,0.0,
2022-08-12 10:45:33.002000+00:00,729.71,7.87,0.0,
