timestamp,soil-bulk-ec0-uS/cm,soil-moisture0-%,soil-temperature0-C
2022-07-07 02:14:33.065000+00:00,272.0,19.37,23.7
2022-07-07 02:29:08.266000+00:00,271.0,19.4,23.7
2022-07-07 02:43:57.281000+00:00,269.0,19.34,23.6
2022-07-07 02:59:10.296000+00:00,271.0,19.32,23.5
2022-07-07 03:14:24.160000+00:00,273.0,19.26,23.4
2022-07-07 03:29:05.126000+00:00,273.0,19.3,23.2
2022-07-07 03:43:59.144000+00:00,269.0,19.23,23.1
2022-07-07 03:58:50.348000+00:00,271.0,19.31,23.1
2022-07-07 04:13:55.409000+00:00,270.0,19.24,23.0
2022-07-07 04:29:03.378000+00:00,269.0,19.19,22.9
2022-07-07 04:43:51.397000+00:00,268.0,19.19,22.8
2022-07-07 04:59:02.448000+00:00,268.0,19.22,22.7
2022-07-07 05:14:26.278000+00:00,268.0,19.13,22.7
2022-07-07 05:29:52.414000+00:00,267.0,19.06,22.6
2022-07-07 05:44:48.245000+00:00,265.0,19.05,22.5
2022-07-07 06:16:46.470000+00:00,268.0,19.04,22.4
2022-07-07 06:17:17.275000+00:00,269.0,19.0,22.4
2022-07-07 06:29:29.532000+00:00,269.0,18.99,22.3
2022-07-07 06:44:38.481000+00:00,272.0,19.36,22.3
2022-07-07 06:59:47.297000+00:00,272.0,19.38,22.3
2022-07-07 07:15:05.319000+00:00,274.0,19.4,22.3
2022-07-07 07:46:30.551000+00:00,273.0,19.36,22.4
2022-07-07 07:47:01.539000+00:00,274.0,19.38,22.4
2022-07-07 08:00:18.366000+00:00,272.0,19.31,22.5
2022-07-07 08:15:41.561000+00:00,271.0,19.32,22.6
2022-07-07 08:30:53.377000+00:00,271.0,19.22,22.6
2022-07-07 08:45:32.568000+00:00,272.0,19.23,22.7
2022-07-07 09:06:12.452000+00:00,272.0,19.31,22.7
2022-07-07 09:37:49.381000+00:00,270.0,19.15,22.8
2022-07-07 09:38:20.174000+00:00,269.0,19.14,22.9
2022-07-07 09:51:05.237000+00:00,270.0,19.17,23.0
2022-07-07 09:51:05.241000+00:00,270.0,19.17,23.0
2022-07-07 10:06:23.390000+00:00,270.0,19.1,23.2
2022-07-07 10:21:11.401000+00:00,268.0,19.06,23.5
2022-07-07 10:35:57.414000+00:00,268.0,19.01,23.8
2022-07-07 10:51:09.240000+00:00,269.0,18.93,24.1
2022-07-07 11:06:22.444000+00:00,267.0,18.93,24.4
2022-07-07 11:21:31.461000+00:00,269.0,18.87,24.7
2022-07-07 11:36:42.280000+00:00,267.0,18.85,25.1
2022-07-07 11:36:42.300000+00:00,267.0,18.85,25.1
2022-07-07 11:51:13.321000+00:00,266.0,18.83,25.3
2022-07-07 12:06:38.342000+00:00,265.0,18.75,25.6
2022-07-07 12:21:29.311000+00:00,265.0,18.69,25.8
2022-07-07 12:36:08.510000+00:00,266.0,18.66,25.9
2022-07-07 12:51:25.342000+00:00,265.0,18.63,26.0
2022-07-07 13:06:15.539000+00:00,265.0,18.61,26.1
2022-07-07 13:21:03.559000+00:00,264.0,18.56,26.3
2022-07-07 13:36:12.385000+00:00,264.0,18.51,26.3
2022-07-07 13:51:24.574000+00:00,263.0,18.48,26.4
2022-07-07 14:06:41.590000+00:00,262.0,18.37,26.4
2022-07-07 14:21:27.597000+00:00,263.0,18.38,26.5
2022-07-07 14:36:30.427000+00:00,263.0,18.35,26.5
2022-07-07 14:51:12.439000+00:00,263.0,18.36,26.5
2022-07-07 15:05:53.459000+00:00,261.0,18.23,26.5
2022-07-07 15:20:34.673000+00:00,261.0,18.36,26.5
2022-07-07 15:35:56.488000+00:00,260.0,18.25,26.5
2022-07-07 15:50:44.502000+00:00,262.0,18.25,26.5
2022-07-07 16:05:36.726000+00:00,260.0,18.38,26.4
2022-07-07 16:05:36.755000+00:00,260.0,18.38,26.4
2022-07-07 16:20:28.524000+00:00,260.0,18.44,26.3
2022-07-07 16:20:28.529000+00:00,260.0,18.44,26.3
2022-07-07 16:35:04.924000+00:00,260.0,18.49,26.3
2022-07-07 16:50:30.593000+00:00,262.0,18.45,26.3
2022-07-07 17:22:23.593000+00:00,260.0,18.49,26.2
2022-07-07 17:22:54.580000+00:00,263.0,18.55,26.1
2022-07-07 17:36:25.785000+00:00,261.0,18.51,26.0
2022-07-07 17:51:35.621000+00:00,260.0,18.49,25.9
2022-07-07 18:06:45.793000+00:00,261.0,18.51,25.8
2022-07-07 18:21:57.807000+00:00,262.0,18.45,25.8
2022-07-07 18:37:03.810000+00:00,261.0,18.49,25.7
2022-07-07 18:51:51.656000+00:00,260.0,18.49,25.6
2022-07-07 19:07:18.656000+00:00,259.0,18.56,25.5
2022-07-07 19:22:36.893000+00:00,257.0,18.54,25.4
2022-07-07 19:37:12.910000+00:00,257.0,18.48,25.3
2022-07-07 19:52:26.871000+00:00,257.0,18.52,25.2
2022-07-07 20:07:54.938000+00:00,259.0,18.45,25.1
2022-07-07 20:23:03.760000+00:00,259.0,18.52,25.0
2022-07-07 20:38:16.909000+00:00,258.0,18.18,24.9
2022-07-07 20:53:27.943000+00:00,259.0,18.43,24.8
2022-07-07 21:08:22.797000+00:00,257.0,18.51,24.7
2022-07-07 21:23:33.987000+00:00,258.0,18.6,24.6
2022-07-07 21:38:22.015000+00:00,260.0,18.63,24.5
2022-07-07 21:53:14.025000+00:00,258.0,18.65,24.4
2022-07-07 22:08:20.857000+00:00,260.0,18.68,24.3
2022-07-07 22:23:41.869000+00:00,258.0,18.76,24.2
2022-07-07 22:38:58.065000+00:00,259.0,18.75,24.1
2022-07-07 22:53:44.037000+00:00,258.0,18.71,24.1
2022-07-07 23:08:38.863000+00:00,260.0,18.73,24.0
2022-07-07 23:23:33.090000+00:00,260.0,18.74,23.9
2022-07-07 23:38:47.122000+00:00,258.0,18.75,23.8
2022-07-07 23:54:06.896000+00:00,259.0,18.73,23.7
2022-07-08 00:09:32.115000+00:00,258.0,18.75,23.6
2022-07-08 00:24:44.927000+00:00,258.0,18.73,23.5
2022-07-08 00:40:02.189000+00:00,258.0,18.71,23.4
2022-07-08 00:55:10.992000+00:00,258.0,18.69,23.3
2022-07-08 01:10:21.145000+00:00,256.0,18.74,23.2
2022-07-08 01:25:27.981000+00:00,257.0,18.7,23.1
2022-07-08 01:40:07.178000+00:00,258.0,18.7,23.0
2022-07-08 01:55:18.031000+00:00,257.0,18.66,22.9
2022-07-08 02:10:08.065000+00:00,256.0,18.71,22.8
2022-07-08 02:24:55.225000+00:00,257.0,18.68,22.8
2022-07-08 02:40:16.244000+00:00,258.0,18.69,22.7
2022-07-08 02:55:38.109000+00:00,257.0,18.68,22.6
2022-07-08 03:10:25.270000+00:00,254.0,18.73,22.5
2022-07-08 03:25:38.097000+00:00,257.0,18.66,22.4
2022-07-08 03:40:21.121000+00:00,255.0,18.66,22.3
2022-07-08 03:54:53.354000+00:00,257.0,18.67,22.2
2022-07-08 04:09:33.134000+00:00,256.0,18.66,22.2
2022-07-08 04:24:47.340000+00:00,258.0,18.66,22.1
2022-07-08 04:40:04.351000+00:00,256.0,18.64,22.0
2022-07-08 04:55:19.213000+00:00,256.0,18.64,21.9
2022-07-08 05:10:44.225000+00:00,253.0,18.61,21.9
2022-07-08 05:25:49.417000+00:00,255.0,18.58,21.9
2022-07-08 05:57:17.234000+00:00,255.0,18.57,21.8
2022-07-08 05:57:48.413000+00:00,257.0,18.5,21.7
2022-07-08 06:11:06.237000+00:00,254.0,18.55,21.7
2022-07-08 06:26:16.249000+00:00,254.0,18.57,21.7
2022-07-08 06:41:30.255000+00:00,256.0,18.51,21.7
2022-07-08 06:56:18.522000+00:00,253.0,18.58,21.7
2022-07-08 07:11:32.285000+00:00,254.0,18.57,21.8
2022-07-08 07:26:11.499000+00:00,256.0,18.58,21.8
2022-07-08 07:41:14.530000+00:00,255.0,18.58,21.9
2022-07-08 07:56:26.330000+00:00,258.0,18.58,22.0
2022-07-08 08:28:28.371000+00:00,258.0,18.61,22.1
2022-07-08 08:28:59.356000+00:00,257.0,18.61,22.2
2022-07-08 08:58:47.381000+00:00,255.0,18.56,22.3
2022-07-08 08:59:18.365000+00:00,256.0,18.53,22.4
2022-07-08 09:12:22.612000+00:00,256.0,18.54,22.6
2022-07-08 09:27:02.567000+00:00,256.0,18.43,22.7
2022-07-08 09:42:12.462000+00:00,256.0,18.49,22.9
2022-07-08 09:42:12.464000+00:00,256.0,18.49,22.9
2022-07-08 09:57:18.416000+00:00,256.0,18.47,23.1
2022-07-08 10:12:31.426000+00:00,256.0,18.48,23.3
2022-07-08 10:27:08.684000+00:00,254.0,18.44,23.5
2022-07-08 10:41:48.640000+00:00,256.0,18.4,23.7
2022-07-08 10:56:44.658000+00:00,255.0,18.43,23.9
2022-07-08 11:11:49.481000+00:00,255.0,18.41,24.1
2022-07-08 11:27:00.542000+00:00,252.0,18.36,24.2
2022-07-08 11:42:29.702000+00:00,255.0,18.35,24.4
2022-07-08 12:13:54.551000+00:00,252.0,18.34,24.5
2022-07-08 12:31:05.565000+00:00,253.0,18.35,24.6
2022-07-08 12:31:36.542000+00:00,255.0,18.36,24.7
2022-07-08 12:31:36.593000+00:00,255.0,18.36,24.7
2022-07-08 12:42:09.556000+00:00,254.0,18.28,24.8
2022-07-08 12:56:48.593000+00:00,252.0,18.32,24.7
2022-07-08 13:11:55.575000+00:00,251.0,18.35,24.6
2022-07-08 13:27:02.797000+00:00,253.0,18.35,24.6
2022-07-08 13:41:50.604000+00:00,254.0,18.36,24.5
2022-07-08 14:13:11.855000+00:00,250.0,18.38,24.4
2022-07-08 14:13:42.844000+00:00,253.0,18.36,24.5
2022-07-08 14:42:26.680000+00:00,254.0,18.4,24.4
2022-07-08 14:59:37.882000+00:00,255.0,18.37,24.5
2022-07-08 15:00:08.843000+00:00,257.0,18.82,24.5
2022-07-08 15:10:27.662000+00:00,314.0,22.05,24.5
2022-07-08 15:25:23.866000+00:00,342.0,24.24,24.6
2022-07-08 15:40:50.917000+00:00,350.0,25.54,24.6
2022-07-08 15:56:08.706000+00:00,343.0,25.68,24.4
2022-07-08 16:11:16.956000+00:00,409.0,24.32,24.2
2022-07-08 16:25:58.956000+00:00,410.0,24.68,23.8
2022-07-08 16:41:04.973000+00:00,342.0,24.07,23.4
2022-07-08 16:56:14.795000+00:00,337.0,23.17,23.4
2022-07-08 17:11:34.799000+00:00,322.0,21.89,23.5
2022-07-08 17:26:26.805000+00:00,314.0,21.52,23.4
2022-07-08 17:41:10.003000+00:00,308.0,21.09,23.4
2022-07-08 17:56:00.034000+00:00,291.0,20.27,23.4
2022-07-08 18:11:10.033000+00:00,288.0,20.14,23.3
2022-07-08 18:25:46.888000+00:00,285.0,20.04,23.3
2022-07-08 18:40:59.070000+00:00,283.0,20.08,23.2
2022-07-08 18:56:13.077000+00:00,284.0,18.91,23.1
2022-07-08 19:11:37.918000+00:00,288.0,18.72,23.1
2022-07-08 19:26:22.119000+00:00,288.0,18.45,23.0
2022-07-08 19:41:01.908000+00:00,289.0,18.54,22.9
2022-07-08 19:55:50.957000+00:00,290.0,18.58,22.8
2022-07-08 20:10:47.154000+00:00,287.0,18.67,22.7
2022-07-08 20:25:24.185000+00:00,289.0,18.58,22.7
2022-07-08 20:40:32.981000+00:00,293.0,18.69,22.6
2022-07-08 20:40:32.983000+00:00,293.0,18.69,22.6
2022-07-08 20:55:23.979000+00:00,289.0,19.42,22.5
2022-07-08 20:55:23.994000+00:00,289.0,19.42,22.5
2022-07-08 21:10:01.233000+00:00,288.0,19.61,22.4
2022-07-08 21:24:49.003000+00:00,287.0,20.01,22.3
2022-07-08 21:40:02.235000+00:00,286.0,20.38,22.2
2022-07-08 21:54:52.091000+00:00,286.0,20.49,22.1
2022-07-08 21:54:52.093000+00:00,286.0,20.49,22.1
2022-07-08 22:09:36.260000+00:00,283.0,20.49,22.1
2022-07-08 22:24:20.281000+00:00,285.0,20.6,22.0
2022-07-08 22:39:11.089000+00:00,283.0,20.44,21.9
2022-07-08 22:39:11.101000+00:00,283.0,20.44,21.9
2022-07-08 22:54:39.131000+00:00,283.0,19.37,21.9
2022-07-08 23:09:58.122000+00:00,288.0,19.21,21.7
2022-07-08 23:09:58.166000+00:00,288.0,19.21,21.7
2022-07-08 23:25:28.347000+00:00,286.0,19.24,21.7
2022-07-08 23:40:08.151000+00:00,284.0,19.45,21.6
2022-07-08 23:55:32.372000+00:00,286.0,19.7,21.5
2022-07-09 00:10:41.414000+00:00,283.0,19.61,21.5
2022-07-09 00:25:52.227000+00:00,286.0,19.48,21.4
2022-07-09 00:41:16.428000+00:00,281.0,19.59,21.3
2022-07-09 00:56:28.446000+00:00,284.0,19.68,21.3
2022-07-09 01:11:46.242000+00:00,283.0,19.7,21.2
2022-07-09 01:26:56.464000+00:00,282.0,19.79,21.2
2022-07-09 01:42:01.314000+00:00,282.0,19.72,21.1
2022-07-09 01:56:38.525000+00:00,281.0,19.74,21.1
2022-07-09 02:11:30.520000+00:00,278.0,19.77,21.0
2022-07-09 02:26:39.530000+00:00,278.0,19.82,21.0
2022-07-09 02:41:29.325000+00:00,279.0,19.88,20.9
2022-07-09 02:56:49.574000+00:00,276.0,20.02,20.8
2022-07-09 03:11:43.573000+00:00,276.0,20.07,20.8
2022-07-09 03:26:24.396000+00:00,279.0,20.15,20.7
2022-07-09 03:41:35.391000+00:00,277.0,20.12,20.7
2022-07-09 03:56:49.630000+00:00,276.0,20.19,20.6
2022-07-09 04:12:02.648000+00:00,275.0,20.3,20.5
2022-07-09 04:27:05.469000+00:00,272.0,20.21,20.5
2022-07-09 04:41:37.485000+00:00,273.0,20.24,20.5
2022-07-09 04:56:12.467000+00:00,273.0,20.25,20.4
2022-07-09 05:11:31.522000+00:00,270.0,20.25,20.4
2022-07-09 05:26:26.497000+00:00,272.0,20.27,20.3
2022-07-09 05:41:38.523000+00:00,272.0,20.19,20.3
2022-07-09 05:56:34.560000+00:00,270.0,20.08,20.3
2022-07-09 06:11:39.761000+00:00,270.0,20.14,20.2
2022-07-09 06:26:30.589000+00:00,272.0,20.13,20.2
2022-07-09 06:41:50.605000+00:00,273.0,20.15,20.2
2022-07-09 06:56:44.608000+00:00,272.0,20.2,20.2
2022-07-09 07:11:54.634000+00:00,276.0,20.28,20.2
2022-07-09 07:26:43.608000+00:00,273.0,20.18,20.2
2022-07-09 07:41:48.645000+00:00,273.0,20.19,20.2
2022-07-09 07:56:28.855000+00:00,273.0,20.31,20.2
2022-07-09 08:11:09.877000+00:00,272.0,20.33,20.2
2022-07-09 08:26:20.660000+00:00,274.0,20.33,20.2
2022-07-09 08:41:31.868000+00:00,272.0,20.25,20.3
2022-07-09 08:56:48.685000+00:00,273.0,20.34,20.3
2022-07-09 09:11:58.749000+00:00,272.0,20.23,20.3
2022-07-09 09:26:51.929000+00:00,273.0,20.24,20.3
2022-07-09 09:42:09.761000+00:00,272.0,20.2,20.3
2022-07-09 09:57:20.952000+00:00,271.0,20.26,20.3
2022-07-09 10:12:15.770000+00:00,273.0,20.31,20.4
2022-07-09 10:27:36.758000+00:00,273.0,20.09,20.5
2022-07-09 10:27:36.789000+00:00,273.0,20.09,20.5
2022-07-09 10:42:57.991000+00:00,272.0,20.16,20.5
2022-07-09 10:58:24.997000+00:00,272.0,20.1,20.6
2022-07-09 11:13:12.991000+00:00,271.0,20.03,20.7
2022-07-09 11:27:51.842000+00:00,272.0,20.07,20.7
2022-07-09 11:42:41.825000+00:00,268.0,20.01,20.8
2022-07-09 11:58:00.031000+00:00,271.0,20.01,20.8
2022-07-09 12:12:38.060000+00:00,271.0,19.89,20.9
2022-07-09 12:27:28.846000+00:00,270.0,19.89,21.0
2022-07-09 12:42:17.888000+00:00,268.0,19.9,21.0
2022-07-09 12:57:09.907000+00:00,269.0,19.82,21.1
2022-07-09 13:12:05.914000+00:00,268.0,19.83,21.1
2022-07-09 13:27:18.928000+00:00,268.0,19.78,21.2
2022-07-09 13:42:27.913000+00:00,269.0,19.77,21.2
2022-07-09 13:57:51.126000+00:00,268.0,19.78,21.3
2022-07-09 14:13:05.130000+00:00,267.0,19.77,21.3
2022-07-09 14:27:51.957000+00:00,267.0,19.71,21.3
2022-07-09 14:42:47.005000+00:00,268.0,19.76,21.2
2022-07-09 14:58:16.195000+00:00,268.0,19.74,21.2
2022-07-09 15:13:40.214000+00:00,269.0,19.71,21.2
2022-07-09 15:28:20.237000+00:00,268.0,19.68,21.1
2022-07-09 15:43:31.244000+00:00,270.0,19.55,21.0
2022-07-09 15:58:20.249000+00:00,273.0,19.66,21.0
2022-07-09 16:13:10.082000+00:00,273.0,19.73,20.9
2022-07-09 16:28:02.285000+00:00,277.0,19.74,20.8
2022-07-09 16:42:40.325000+00:00,277.0,19.76,20.7
2022-07-09 16:58:02.295000+00:00,281.0,19.92,20.7
2022-07-09 17:13:23.152000+00:00,286.0,20.14,20.6
2022-07-09 17:28:28.161000+00:00,287.0,20.39,20.5
2022-07-09 17:43:41.335000+00:00,291.0,20.22,20.4
2022-07-09 17:58:52.374000+00:00,293.0,20.52,20.3
2022-07-09 18:14:08.204000+00:00,295.0,20.51,20.2
2022-07-09 18:29:19.407000+00:00,292.0,20.26,20.2
2022-07-09 18:44:09.446000+00:00,294.0,20.16,20.1
2022-07-09 18:59:22.454000+00:00,297.0,19.38,19.9
2022-07-09 19:14:15.246000+00:00,299.0,19.29,19.9
2022-07-09 19:29:36.285000+00:00,302.0,19.48,19.8
2022-07-09 19:44:28.502000+00:00,303.0,19.77,19.8
2022-07-09 19:59:18.324000+00:00,299.0,20.04,19.7
2022-07-09 20:14:14.321000+00:00,296.0,20.29,19.7
2022-07-09 20:29:34.329000+00:00,297.0,20.23,19.6
2022-07-09 20:29:34.460000+00:00,297.0,20.23,19.6
2022-07-09 20:45:01.383000+00:00,295.0,20.19,19.5
2022-07-09 20:59:59.368000+00:00,293.0,20.13,19.5
2022-07-09 21:14:50.398000+00:00,290.0,20.17,19.4
2022-07-09 21:29:38.443000+00:00,288.0,20.15,19.4
2022-07-09 21:44:47.458000+00:00,287.0,20.15,19.3
2022-07-09 21:59:18.645000+00:00,287.0,20.2,19.3
2022-07-09 22:14:39.685000+00:00,286.0,20.14,19.3
2022-07-09 22:29:46.505000+00:00,285.0,20.2,19.2
2022-07-09 22:45:08.725000+00:00,285.0,20.22,19.2
2022-07-09 23:00:28.691000+00:00,285.0,20.23,19.2
2022-07-09 23:15:37.554000+00:00,284.0,20.23,19.1
2022-07-09 23:30:20.539000+00:00,283.0,20.23,19.1
2022-07-09 23:45:36.773000+00:00,283.0,20.08,19.0
2022-07-10 00:00:27.799000+00:00,282.0,20.12,19.0
2022-07-10 00:15:38.588000+00:00,280.0,20.06,19.0
2022-07-10 00:31:04.621000+00:00,279.0,19.99,19.0
2022-07-10 00:46:26.642000+00:00,281.0,20.01,18.9
2022-07-10 01:01:50.667000+00:00,280.0,20.07,18.9
2022-07-10 01:17:11.871000+00:00,277.0,20.0,18.8
2022-07-10 01:32:16.890000+00:00,278.0,19.97,18.8
2022-07-10 01:46:56.915000+00:00,279.0,19.98,18.7
2022-07-10 02:01:36.885000+00:00,279.0,19.94,18.7
2022-07-10 02:16:16.726000+00:00,279.0,19.92,18.6
2022-07-10 02:31:38.925000+00:00,278.0,19.95,18.6
2022-07-10 02:46:47.798000+00:00,277.0,19.94,18.6
2022-07-10 03:02:00.998000+00:00,276.0,19.99,18.5
2022-07-10 03:16:55.005000+00:00,277.0,19.88,18.5
2022-07-10 03:32:08.035000+00:00,276.0,19.9,18.4
2022-07-10 03:47:31.046000+00:00,277.0,19.89,18.3
2022-07-10 04:03:01.065000+00:00,274.0,19.89,18.2
2022-07-10 04:17:48.857000+00:00,275.0,19.91,18.2
2022-07-10 04:32:59.099000+00:00,273.0,19.96,18.2
2022-07-10 04:47:49.920000+00:00,276.0,19.94,18.2
2022-07-10 05:02:40.905000+00:00,272.0,20.03,18.1
2022-07-10 05:17:58.109000+00:00,272.0,20.05,18.0
2022-07-10 05:33:10.921000+00:00,272.0,20.07,18.0
2022-07-10 05:48:41.125000+00:00,273.0,20.09,18.0
2022-07-10 06:03:51.961000+00:00,272.0,20.11,18.0
2022-07-10 06:18:47.947000+00:00,273.0,20.11,18.0
2022-07-10 06:33:36.982000+00:00,274.0,20.03,18.0
2022-07-10 06:48:44.025000+00:00,268.0,20.01,18.1
2022-07-10 07:03:50.171000+00:00,268.0,20.03,18.1
2022-07-10 07:03:50.178000+00:00,268.0,20.03,18.1
2022-07-10 07:18:55.179000+00:00,271.0,20.01,18.2
2022-07-10 07:33:45.048000+00:00,270.0,19.93,18.3
2022-07-10 07:48:32.025000+00:00,270.0,19.88,18.4
2022-07-10 08:03:28.220000+00:00,270.0,19.9,18.5
2022-07-10 08:18:20.053000+00:00,270.0,19.83,18.6
2022-07-10 08:33:44.072000+00:00,271.0,19.82,18.7
2022-07-10 08:48:34.285000+00:00,271.0,19.8,18.8
2022-07-10 09:03:57.117000+00:00,270.0,19.73,19.0
2022-07-10 09:18:38.283000+00:00,269.0,19.65,19.1
2022-07-10 09:50:16.324000+00:00,271.0,19.6,19.3
2022-07-10 10:07:27.144000+00:00,269.0,19.57,19.6
2022-07-10 10:07:58.130000+00:00,270.0,19.56,19.8
2022-07-10 10:07:58.178000+00:00,270.0,19.56,19.8
2022-07-10 10:35:34.365000+00:00,271.0,19.62,20.1
2022-07-10 10:36:05.146000+00:00,269.0,19.44,20.5
2022-07-10 10:48:58.168000+00:00,269.0,19.52,20.8
2022-07-10 10:48:58.213000+00:00,269.0,19.52,20.8
2022-07-10 11:03:39.368000+00:00,270.0,19.39,21.2
2022-07-10 11:19:03.191000+00:00,269.0,19.37,21.6
2022-07-10 11:33:58.448000+00:00,268.0,19.35,21.9
2022-07-10 11:48:48.413000+00:00,267.0,19.35,22.3
2022-07-10 12:03:59.224000+00:00,267.0,19.25,22.6
2022-07-10 12:18:38.265000+00:00,269.0,19.26,22.8
2022-07-10 12:50:07.300000+00:00,268.0,19.2,23.0
2022-07-10 12:50:38.446000+00:00,268.0,19.15,23.1
2022-07-10 13:20:27.488000+00:00,268.0,19.09,23.2
2022-07-10 13:34:11.519000+00:00,267.0,19.01,23.5
2022-07-10 13:49:29.311000+00:00,266.0,19.03,23.5
2022-07-10 13:49:29.325000+00:00,266.0,19.03,23.5
2022-07-10 14:04:56.325000+00:00,265.0,18.97,23.6
2022-07-10 14:04:56.334000+00:00,265.0,18.97,23.6
2022-07-10 14:20:05.524000+00:00,265.0,18.91,23.7
2022-07-10 14:35:18.344000+00:00,263.0,18.94,23.7
2022-07-10 14:50:23.547000+00:00,263.0,18.9,23.7
2022-07-10 15:05:17.558000+00:00,263.0,18.85,23.7
2022-07-10 15:20:46.619000+00:00,261.0,18.83,23.7
2022-07-10 15:35:38.436000+00:00,263.0,18.8,23.7
2022-07-10 15:50:58.411000+00:00,262.0,18.79,23.7
2022-07-10 16:05:46.619000+00:00,259.0,18.8,23.6
2022-07-10 16:20:36.625000+00:00,260.0,18.78,23.6
2022-07-10 16:51:48.486000+00:00,260.0,18.77,23.6
2022-07-10 16:52:19.704000+00:00,260.0,18.77,23.5
2022-07-10 16:52:19.711000+00:00,260.0,18.77,23.5
2022-07-10 17:22:01.730000+00:00,260.0,18.67,23.4
2022-07-10 17:22:01.733000+00:00,260.0,18.67,23.4
2022-07-10 17:39:12.703000+00:00,260.0,18.67,23.4
2022-07-10 17:39:43.525000+00:00,258.0,18.68,23.4
2022-07-10 17:39:43.526000+00:00,258.0,18.68,23.4
2022-07-10 17:50:42.499000+00:00,256.0,18.74,23.3
2022-07-10 18:05:23.707000+00:00,258.0,18.73,23.2
2022-07-10 18:20:14.729000+00:00,256.0,18.68,23.2
2022-07-10 18:35:06.538000+00:00,256.0,18.69,23.1
2022-07-10 18:49:41.551000+00:00,257.0,18.65,23.0
2022-07-10 19:04:17.561000+00:00,257.0,18.68,22.9
2022-07-10 19:19:43.580000+00:00,257.0,18.65,22.8
2022-07-10 19:34:46.788000+00:00,255.0,18.62,22.8
2022-07-10 19:49:35.778000+00:00,255.0,18.66,22.7
2022-07-10 20:04:18.791000+00:00,253.0,18.61,22.6
2022-07-10 20:19:06.625000+00:00,252.0,18.62,22.5
2022-07-10 20:34:00.873000+00:00,256.0,18.62,22.4
2022-07-10 20:49:11.871000+00:00,254.0,18.6,22.3
2022-07-10 21:04:06.670000+00:00,254.0,18.62,22.2
2022-07-10 21:18:49.705000+00:00,256.0,18.58,22.2
2022-07-10 21:33:58.693000+00:00,254.0,18.58,22.1
2022-07-10 21:48:45.893000+00:00,254.0,18.52,22.0
2022-07-10 22:03:57.732000+00:00,254.0,18.64,22.0
2022-07-10 22:19:01.986000+00:00,253.0,18.51,21.9
2022-07-10 22:34:06.789000+00:00,252.0,18.56,21.9
2022-07-10 22:48:46.771000+00:00,250.0,18.53,21.8
2022-07-10 23:03:41.774000+00:00,251.0,18.59,21.8
2022-07-10 23:18:41.806000+00:00,251.0,18.46,21.7
2022-07-10 23:33:22.801000+00:00,250.0,18.52,21.6
2022-07-10 23:48:33.848000+00:00,252.0,18.53,21.6
2022-07-11 00:03:52.857000+00:00,252.0,18.55,21.5
2022-07-11 00:19:03.869000+00:00,249.0,18.49,21.4
2022-07-11 00:33:54.846000+00:00,249.0,18.5,21.4
2022-07-11 00:48:39.855000+00:00,251.0,18.51,21.3
2022-07-11 01:03:20.914000+00:00,248.0,18.5,21.3
2022-07-11 01:18:32.066000+00:00,250.0,18.52,21.2
2022-07-11 01:33:15.084000+00:00,249.0,18.45,21.1
2022-07-11 01:47:55.916000+00:00,248.0,18.44,21.1
2022-07-11 02:03:01.920000+00:00,248.0,18.53,21.0
2022-07-11 02:18:23.940000+00:00,248.0,18.46,20.9
2022-07-11 02:33:35.957000+00:00,247.0,18.49,20.8
2022-07-11 02:48:27.156000+00:00,249.0,18.43,20.7
2022-07-11 03:03:31.985000+00:00,248.0,18.45,20.6
2022-07-11 03:18:26.193000+00:00,249.0,18.48,20.5
2022-07-11 03:33:18.242000+00:00,249.0,18.44,20.5
2022-07-11 03:48:10.053000+00:00,247.0,18.45,20.3
2022-07-11 04:03:21.240000+00:00,247.0,18.37,20.3
2022-07-11 04:03:21.284000+00:00,247.0,18.37,20.3
2022-07-11 04:18:11.054000+00:00,249.0,18.41,20.2
2022-07-11 04:18:11.098000+00:00,249.0,18.41,20.2
2022-07-11 04:32:52.115000+00:00,246.0,18.39,20.1
2022-07-11 04:47:27.282000+00:00,248.0,18.38,20.0
2022-07-11 05:02:47.146000+00:00,246.0,18.4,19.9
2022-07-11 05:18:08.136000+00:00,247.0,18.38,19.9
2022-07-11 05:32:47.323000+00:00,245.0,18.34,19.8
2022-07-11 05:47:44.336000+00:00,246.0,18.41,19.8
2022-07-11 06:02:38.187000+00:00,247.0,18.29,19.7
2022-07-11 06:17:30.356000+00:00,246.0,18.31,19.7
2022-07-11 06:32:40.396000+00:00,246.0,18.33,19.7
2022-07-11 06:47:54.380000+00:00,247.0,18.33,19.7
2022-07-11 07:02:25.440000+00:00,248.0,18.33,19.6
2022-07-11 07:17:17.428000+00:00,247.0,18.24,19.7
2022-07-11 07:32:22.424000+00:00,246.0,18.28,19.7
2022-07-11 07:47:33.438000+00:00,248.0,18.23,19.8
2022-07-11 08:02:47.244000+00:00,246.0,18.24,19.9
2022-07-11 08:17:25.436000+00:00,248.0,18.23,20.0
2022-07-11 08:49:16.294000+00:00,247.0,18.21,20.1
2022-07-11 09:06:27.530000+00:00,245.0,18.14,20.2
2022-07-11 09:23:38.316000+00:00,246.0,18.12,20.3
2022-07-11 09:40:49.346000+00:00,245.0,18.09,20.5
2022-07-11 09:58:00.358000+00:00,244.0,18.04,20.7
2022-07-11 09:58:31.521000+00:00,247.0,18.03,20.9
