timestamp,ndvi-nir-out0-W/m2,ndvi-red-out0-W/m2,ndvi0
2022-06-11 09:05:16.027000+00:00,0.016,0.031,-0.319
2022-06-11 09:05:23.059000+00:00,0.016,0.031,-0.319
2022-06-11 09:05:23.108000+00:00,0.016,0.031,-0.319
2022-06-11 09:19:57.196000+00:00,0.014,0.028,-0.333
2022-06-11 09:19:57.249000+00:00,0.014,0.028,-0.333
2022-06-11 09:20:04.220000+00:00,0.014,0.028,-0.333
2022-06-11 09:20:04.272000+00:00,0.014,0.028,-0.333
2022-06-11 09:20:11.248000+00:00,0.014,0.028,-0.333
2022-06-11 09:20:11.312000+00:00,0.014,0.028,-0.333
2022-06-11 09:34:37.018000+00:00,0.008,0.017,-0.36
2022-06-11 09:34:37.069000+00:00,0.008,0.017,-0.36
2022-06-11 09:34:44.049000+00:00,0.008,0.017,-0.36
2022-06-11 09:34:44.099000+00:00,0.008,0.017,-0.36
2022-06-11 09:34:51.071000+00:00,0.008,0.017,-0.36
2022-06-11 09:49:19.217000+00:00,0.017,0.035,-0.346
2022-06-11 09:49:26.240000+00:00,0.017,0.035,-0.346
2022-06-11 09:49:26.295000+00:00,0.017,0.035,-0.346
2022-06-11 09:49:33.324000+00:00,0.017,0.035,-0.346
2022-06-11 09:49:33.325000+00:00,0.017,0.035,-0.346
2022-06-11 10:03:53.030000+00:00,0.012,0.023,-0.314
2022-06-11 10:04:00.110000+00:00,0.012,0.023,-0.314
2022-06-11 10:04:00.116000+00:00,0.012,0.023,-0.314
2022-06-11 10:04:07.091000+00:00,0.012,0.023,-0.314
2022-06-11 10:04:07.161000+00:00,0.012,0.023,-0.314
2022-06-11 10:18:43.036000+00:00,0.023,0.047,-0.343
2022-06-11 10:18:43.131000+00:00,0.023,0.047,-0.343
2022-06-11 10:18:50.063000+00:00,0.023,0.047,-0.343
2022-06-11 10:18:57.112000+00:00,0.023,0.047,-0.343
2022-06-11 10:18:57.178000+00:00,0.023,0.047,-0.343
2022-06-11 10:33:23.335000+00:00,0.024,0.048,-0.333
2022-06-11 10:33:30.324000+00:00,0.024,0.048,-0.333
2022-06-11 10:33:30.326000+00:00,0.024,0.048,-0.333
2022-06-11 10:33:37.299000+00:00,0.024,0.048,-0.333
2022-06-11 10:33:37.378000+00:00,0.024,0.048,-0.333
2022-06-11 10:48:25.057000+00:00,0.01,0.02,-0.333
2022-06-11 10:48:25.109000+00:00,0.01,0.02,-0.333
2022-06-11 10:48:32.089000+00:00,0.01,0.02,-0.333
2022-06-11 10:48:32.133000+00:00,0.01,0.02,-0.333
2022-06-11 10:48:39.122000+00:00,0.01,0.02,-0.333
2022-06-11 11:03:05.265000+00:00,0.026,0.052,-0.333
2022-06-11 11:03:05.322000+00:00,0.026,0.052,-0.333
2022-06-11 11:03:12.285000+00:00,0.026,0.052,-0.333
2022-06-11 11:03:19.322000+00:00,0.026,0.052,-0.333
2022-06-11 11:17:44.148000+00:00,0.009,0.018,-0.333
2022-06-11 11:17:51.102000+00:00,0.009,0.018,-0.333
2022-06-11 11:17:58.133000+00:00,0.009,0.018,-0.333
2022-06-11 11:17:58.189000+00:00,0.009,0.018,-0.333
2022-06-11 11:32:57.630000+00:00,0.07,0.141,-0.336
2022-06-11 11:32:57.678000+00:00,0.07,0.141,-0.336
2022-06-11 11:33:05.741000+00:00,0.07,0.141,-0.336
2022-06-11 11:33:13.704000+00:00,0.07,0.141,-0.336
2022-06-11 11:47:37.687000+00:00,0.026,0.053,-0.342
2022-06-11 11:47:45.745000+00:00,0.026,0.053,-0.342
2022-06-11 11:47:53.711000+00:00,0.026,0.053,-0.342
2022-06-11 12:02:51.647000+00:00,0.019,0.038,-0.333
2022-06-11 12:02:59.694000+00:00,0.019,0.038,-0.333
2022-06-11 12:02:59.747000+00:00,0.019,0.038,-0.333
2022-06-11 12:03:07.778000+00:00,0.019,0.038,-0.333
2022-06-11 12:03:07.790000+00:00,0.019,0.038,-0.333
2022-06-11 12:18:04.835000+00:00,0.022,0.044,-0.333
2022-06-11 12:18:12.869000+00:00,0.022,0.044,-0.333
2022-06-11 12:18:12.928000+00:00,0.022,0.044,-0.333
2022-06-11 12:18:20.959000+00:00,0.022,0.044,-0.333
2022-06-11 12:18:20.965000+00:00,0.022,0.044,-0.333
2022-06-11 12:32:56.714000+00:00,0.034,0.069,-0.34
2022-06-11 12:33:04.699000+00:00,0.034,0.069,-0.34
2022-06-11 12:33:04.753000+00:00,0.034,0.069,-0.34
2022-06-11 12:33:12.736000+00:00,0.034,0.069,-0.34
2022-06-11 12:33:12.790000+00:00,0.034,0.069,-0.34
2022-06-11 12:47:51.670000+00:00,0.015,0.03,-0.333
2022-06-11 12:47:51.747000+00:00,0.015,0.03,-0.333
2022-06-11 12:47:59.700000+00:00,0.015,0.03,-0.333
2022-06-11 12:47:59.755000+00:00,0.015,0.03,-0.333
2022-06-11 12:48:07.743000+00:00,0.015,0.03,-0.333
2022-06-11 13:03:01.864000+00:00,0.012,0.025,-0.351
2022-06-11 13:03:01.912000+00:00,0.012,0.025,-0.351
2022-06-11 13:03:09.895000+00:00,0.012,0.025,-0.351
2022-06-11 13:03:09.957000+00:00,0.012,0.025,-0.351
2022-06-11 13:03:17.934000+00:00,0.012,0.025,-0.351
2022-06-11 13:03:18.003000+00:00,0.012,0.025,-0.351
2022-06-11 13:17:52.870000+00:00,0.009,0.019,-0.357
2022-06-11 13:17:52.944000+00:00,0.009,0.019,-0.357
2022-06-11 13:18:00.908000+00:00,0.009,0.019,-0.357
2022-06-11 13:18:08.952000+00:00,0.009,0.019,-0.357
2022-06-11 13:18:09.004000+00:00,0.009,0.019,-0.357
2022-06-11 13:32:42.696000+00:00,0.011,0.023,-0.353
2022-06-11 13:32:42.742000+00:00,0.011,0.023,-0.353
2022-06-11 13:32:50.735000+00:00,0.011,0.023,-0.353
2022-06-11 13:32:50.788000+00:00,0.011,0.023,-0.353
2022-06-11 13:32:58.774000+00:00,0.011,0.023,-0.353
2022-06-11 13:32:58.832000+00:00,0.011,0.023,-0.353
2022-06-11 13:47:49.885000+00:00,0.012,0.025,-0.351
2022-06-11 13:47:49.955000+00:00,0.012,0.025,-0.351
2022-06-11 13:47:57.925000+00:00,0.012,0.025,-0.351
2022-06-11 13:47:57.989000+00:00,0.012,0.025,-0.351
2022-06-11 13:48:05.967000+00:00,0.012,0.025,-0.351
2022-06-11 13:48:06.016000+00:00,0.012,0.025,-0.351
2022-06-11 14:02:28.891000+00:00,0.02,0.041,-0.344
2022-06-11 14:02:28.952000+00:00,0.02,0.041,-0.344
2022-06-11 14:02:36.936000+00:00,0.02,0.041,-0.344
2022-06-11 14:02:36.991000+00:00,0.02,0.041,-0.344
2022-06-11 14:02:44.979000+00:00,0.02,0.041,-0.344
2022-06-11 14:17:00.899000+00:00,0.024,0.048,-0.333
2022-06-11 14:17:00.955000+00:00,0.024,0.048,-0.333
2022-06-11 14:17:08.940000+00:00,0.024,0.048,-0.333
2022-06-11 14:17:17.034000+00:00,0.024,0.048,-0.333
2022-06-11 14:31:41.730000+00:00,0.024,0.048,-0.333
2022-06-11 14:31:49.766000+00:00,0.024,0.048,-0.333
2022-06-11 14:31:49.820000+00:00,0.024,0.048,-0.333
2022-06-11 14:31:57.811000+00:00,0.024,0.048,-0.333
2022-06-11 14:46:56.922000+00:00,0.013,0.027,-0.35
2022-06-11 14:47:04.971000+00:00,0.013,0.027,-0.35
2022-06-11 14:47:05.014000+00:00,0.013,0.027,-0.35
2022-06-11 14:47:12.998000+00:00,0.013,0.027,-0.35
2022-06-11 14:47:13.092000+00:00,0.013,0.027,-0.35
2022-06-11 15:01:42.741000+00:00,0.013,0.026,-0.333
2022-06-11 15:01:42.820000+00:00,0.013,0.026,-0.333
2022-06-11 15:01:50.778000+00:00,0.013,0.026,-0.333
2022-06-11 15:01:50.838000+00:00,0.013,0.026,-0.333
2022-06-11 15:01:58.825000+00:00,0.013,0.026,-0.333
2022-06-11 15:16:52.945000+00:00,0.013,0.026,-0.333
2022-06-11 15:17:00.978000+00:00,0.013,0.026,-0.333
2022-06-11 15:17:09.015000+00:00,0.013,0.026,-0.333
2022-06-11 15:32:04.650000+00:00,0.011,0.023,-0.353
2022-06-11 15:32:12.673000+00:00,0.011,0.023,-0.353
2022-06-11 15:32:20.657000+00:00,0.011,0.023,-0.353
2022-06-11 15:46:55.609000+00:00,0.009,0.017,-0.308
2022-06-11 15:47:03.634000+00:00,0.009,0.017,-0.308
2022-06-11 15:47:11.668000+00:00,0.009,0.017,-0.308
2022-06-11 16:02:15.673000+00:00,0.009,0.018,-0.333
2022-06-11 16:02:23.652000+00:00,0.009,0.018,-0.333
2022-06-11 16:02:31.672000+00:00,0.009,0.018,-0.333
2022-06-11 16:17:24.816000+00:00,0.011,0.022,-0.333
2022-06-11 16:17:32.840000+00:00,0.011,0.022,-0.333
2022-06-11 16:17:40.877000+00:00,0.011,0.022,-0.333
2022-06-11 16:32:13.825000+00:00,0.011,0.022,-0.333
2022-06-11 16:32:21.858000+00:00,0.011,0.022,-0.333
2022-06-11 16:32:29.887000+00:00,0.011,0.022,-0.333
2022-06-11 16:47:04.643000+00:00,0.008,0.017,-0.36
2022-06-11 16:47:12.669000+00:00,0.008,0.017,-0.36
2022-06-11 16:47:20.754000+00:00,0.008,0.017,-0.36
2022-06-11 17:02:09.845000+00:00,0.008,0.015,-0.304
2022-06-11 17:02:17.874000+00:00,0.008,0.015,-0.304
2022-06-11 17:02:25.900000+00:00,0.008,0.015,-0.304
2022-06-11 17:16:58.660000+00:00,0.007,0.014,-0.333
2022-06-11 17:17:06.692000+00:00,0.007,0.014,-0.333
2022-06-11 17:17:14.724000+00:00,0.007,0.014,-0.333
2022-06-11 17:31:54.862000+00:00,0.007,0.015,-0.364
2022-06-11 17:32:02.893000+00:00,0.007,0.015,-0.364
2022-06-11 17:32:10.927000+00:00,0.007,0.015,-0.364
2022-06-11 17:46:33.880000+00:00,0.007,0.014,-0.333
2022-06-11 17:46:41.945000+00:00,0.007,0.014,-0.333
2022-06-11 17:46:49.942000+00:00,0.007,0.014,-0.333
2022-06-11 18:01:36.889000+00:00,0.007,0.014,-0.333
2022-06-11 18:01:44.907000+00:00,0.007,0.014,-0.333
2022-06-11 18:01:52.954000+00:00,0.007,0.014,-0.333
2022-06-11 18:16:41.892000+00:00,0.007,0.015,-0.364
2022-06-11 18:16:49.930000+00:00,0.007,0.015,-0.364
2022-06-11 18:16:57.962000+00:00,0.007,0.015,-0.364
2022-06-11 18:31:29.713000+00:00,0.007,0.013,-0.3
2022-06-11 18:31:37.787000+00:00,0.007,0.013,-0.3
2022-06-11 18:31:45.773000+00:00,0.007,0.013,-0.3
2022-06-11 18:46:34.720000+00:00,0.006,0.012,-0.333
2022-06-11 18:46:42.752000+00:00,0.006,0.012,-0.333
2022-06-11 18:46:50.785000+00:00,0.006,0.012,-0.333
2022-06-11 19:01:23.920000+00:00,0.006,0.013,-0.368
2022-06-11 19:01:31.984000+00:00,0.006,0.013,-0.368
2022-06-11 19:01:39.972000+00:00,0.006,0.013,-0.368
2022-06-11 19:16:15.970000+00:00,0.007,0.014,-0.333
2022-06-11 19:16:24.013000+00:00,0.007,0.014,-0.333
2022-06-11 19:16:32.039000+00:00,0.007,0.014,-0.333
2022-06-11 19:31:06.980000+00:00,0.008,0.015,-0.304
2022-06-11 19:31:15.051000+00:00,0.008,0.015,-0.304
2022-06-11 19:31:23.040000+00:00,0.008,0.015,-0.304
2022-06-11 19:46:27.945000+00:00,0.006,0.013,-0.368
2022-06-11 19:46:35.970000+00:00,0.006,0.013,-0.368
2022-06-11 19:46:44.007000+00:00,0.006,0.013,-0.368
2022-06-11 20:01:33.778000+00:00,0.006,0.013,-0.368
2022-06-11 20:01:41.794000+00:00,0.006,0.013,-0.368
2022-06-11 20:01:49.833000+00:00,0.006,0.013,-0.368
2022-06-11 20:16:22.010000+00:00,0.007,0.015,-0.364
2022-06-11 20:16:29.994000+00:00,0.007,0.015,-0.364
2022-06-11 20:16:38.030000+00:00,0.007,0.015,-0.364
2022-06-11 20:31:11.842000+00:00,0.006,0.012,-0.333
2022-06-11 20:31:19.875000+00:00,0.006,0.012,-0.333
2022-06-11 20:31:27.864000+00:00,0.006,0.012,-0.333
2022-06-11 20:46:37.814000+00:00,0.006,0.012,-0.333
2022-06-11 20:46:45.876000+00:00,0.006,0.012,-0.333
2022-06-11 20:46:53.865000+00:00,0.006,0.012,-0.333
2022-06-11 21:01:44.001000+00:00,0.008,0.016,-0.333
2022-06-11 21:01:52.082000+00:00,0.008,0.016,-0.333
2022-06-11 21:02:00.057000+00:00,0.008,0.016,-0.333
2022-06-11 21:16:42.053000+00:00,0.006,0.012,-0.333
2022-06-11 21:16:50.112000+00:00,0.006,0.012,-0.333
2022-06-11 21:16:58.067000+00:00,0.006,0.012,-0.333
2022-06-11 21:31:36.020000+00:00,0.007,0.014,-0.333
2022-06-11 21:31:44.044000+00:00,0.007,0.014,-0.333
2022-06-11 21:31:52.085000+00:00,0.007,0.014,-0.333
2022-06-11 21:46:25.035000+00:00,0.007,0.014,-0.333
2022-06-11 21:46:33.052000+00:00,0.007,0.014,-0.333
2022-06-11 21:46:41.095000+00:00,0.007,0.014,-0.333
2022-06-11 22:01:30.856000+00:00,0.006,0.013,-0.368
2022-06-11 22:01:38.888000+00:00,0.006,0.013,-0.368
2022-06-11 22:01:46.923000+00:00,0.006,0.013,-0.368
2022-06-11 22:16:52.061000+00:00,0.007,0.014,-0.333
2022-06-11 22:17:00.080000+00:00,0.007,0.014,-0.333
2022-06-11 22:17:08.121000+00:00,0.007,0.014,-0.333
2022-06-11 22:32:08.073000+00:00,0.007,0.014,-0.333
2022-06-11 22:32:16.095000+00:00,0.007,0.014,-0.333
2022-06-11 22:32:24.126000+00:00,0.007,0.014,-0.333
2022-06-11 22:47:33.073000+00:00,0.007,0.014,-0.333
2022-06-11 22:47:41.102000+00:00,0.007,0.014,-0.333
2022-06-11 22:47:49.133000+00:00,0.007,0.014,-0.333
2022-06-11 23:02:08.092000+00:00,0.007,0.014,-0.333
2022-06-11 23:02:16.110000+00:00,0.007,0.014,-0.333
2022-06-11 23:02:24.153000+00:00,0.007,0.014,-0.333
2022-06-11 23:17:16.917000+00:00,0.007,0.014,-0.333
2022-06-11 23:17:24.933000+00:00,0.007,0.014,-0.333
2022-06-11 23:17:32.965000+00:00,0.007,0.014,-0.333
2022-06-11 23:32:18.115000+00:00,0.007,0.014,-0.333
2022-06-11 23:32:26.144000+00:00,0.007,0.014,-0.333
2022-06-11 23:32:34.176000+00:00,0.007,0.014,-0.333
2022-06-11 23:46:58.127000+00:00,0.006,0.013,-0.368
2022-06-11 23:47:06.156000+00:00,0.006,0.013,-0.368
2022-06-11 23:47:14.235000+00:00,0.006,0.013,-0.368
2022-06-12 00:02:08.142000+00:00,0.007,0.015,-0.364
2022-06-12 00:02:16.167000+00:00,0.007,0.015,-0.364
2022-06-12 00:02:24.209000+00:00,0.007,0.015,-0.364
2022-06-12 00:17:22.956000+00:00,0.007,0.013,-0.3
2022-06-12 00:17:30.981000+00:00,0.007,0.013,-0.3
2022-06-12 00:17:39.022000+00:00,0.007,0.013,-0.3
2022-06-12 00:32:29.018000+00:00,0.006,0.013,-0.368
2022-06-12 00:32:37.068000+00:00,0.006,0.013,-0.368
2022-06-12 00:32:45.074000+00:00,0.006,0.013,-0.368
2022-06-12 00:47:41.183000+00:00,0.007,0.013,-0.3
2022-06-12 00:47:49.201000+00:00,0.007,0.013,-0.3
2022-06-12 00:47:57.286000+00:00,0.007,0.013,-0.3
2022-06-12 01:03:01.191000+00:00,0.006,0.012,-0.333
2022-06-12 01:03:09.265000+00:00,0.006,0.012,-0.333
2022-06-12 01:03:17.313000+00:00,0.006,0.012,-0.333
2022-06-12 01:18:07.199000+00:00,0.007,0.015,-0.364
2022-06-12 01:18:15.229000+00:00,0.007,0.015,-0.364
2022-06-12 01:18:23.306000+00:00,0.007,0.015,-0.364
2022-06-12 01:32:47.201000+00:00,0.007,0.013,-0.3
2022-06-12 01:32:55.290000+00:00,0.007,0.013,-0.3
2022-06-12 01:33:03.299000+00:00,0.007,0.013,-0.3
2022-06-12 01:48:00.038000+00:00,0.007,0.013,-0.3
2022-06-12 01:48:08.059000+00:00,0.007,0.013,-0.3
2022-06-12 01:48:16.190000+00:00,0.007,0.013,-0.3
2022-06-12 02:02:42.075000+00:00,0.005,0.01,-0.333
2022-06-12 02:02:50.110000+00:00,0.005,0.01,-0.333
2022-06-12 02:02:58.097000+00:00,0.005,0.01,-0.333
2022-06-12 02:18:12.052000+00:00,0.006,0.012,-0.333
2022-06-12 02:18:20.077000+00:00,0.006,0.012,-0.333
2022-06-12 02:18:28.112000+00:00,0.006,0.012,-0.333
2022-06-12 02:33:07.250000+00:00,0.007,0.014,-0.333
2022-06-12 02:33:15.273000+00:00,0.007,0.014,-0.333
2022-06-12 02:33:23.299000+00:00,0.007,0.014,-0.333
2022-06-12 02:47:59.072000+00:00,0.007,0.014,-0.333
2022-06-12 02:48:07.099000+00:00,0.007,0.014,-0.333
2022-06-12 02:48:15.139000+00:00,0.007,0.014,-0.333
2022-06-12 03:03:13.272000+00:00,0.007,0.013,-0.3
2022-06-12 03:03:21.290000+00:00,0.007,0.013,-0.3
2022-06-12 03:03:29.331000+00:00,0.007,0.013,-0.3
2022-06-12 03:18:05.104000+00:00,0.008,0.015,-0.304
2022-06-12 03:18:13.127000+00:00,0.008,0.015,-0.304
2022-06-12 03:18:21.166000+00:00,0.008,0.015,-0.304
2022-06-12 03:33:14.104000+00:00,0.007,0.014,-0.333
2022-06-12 03:33:22.130000+00:00,0.007,0.014,-0.333
2022-06-12 03:33:30.168000+00:00,0.007,0.014,-0.333
2022-06-12 03:48:01.124000+00:00,0.006,0.013,-0.368
2022-06-12 03:48:09.210000+00:00,0.006,0.013,-0.368
2022-06-12 03:48:09.212000+00:00,0.006,0.013,-0.368
2022-06-12 03:48:17.182000+00:00,0.006,0.013,-0.368
2022-06-12 04:02:34.146000+00:00,0.008,0.016,-0.333
2022-06-12 04:02:42.171000+00:00,0.008,0.016,-0.333
2022-06-12 04:02:50.243000+00:00,0.008,0.016,-0.333
2022-06-12 04:02:50.247000+00:00,0.008,0.016,-0.333
2022-06-12 04:17:21.150000+00:00,0.006,0.012,-0.333
2022-06-12 04:17:29.169000+00:00,0.006,0.012,-0.333
2022-06-12 04:17:37.221000+00:00,0.006,0.012,-0.333
2022-06-12 04:32:15.368000+00:00,0.007,0.014,-0.333
2022-06-12 04:32:15.415000+00:00,0.007,0.014,-0.333
2022-06-12 04:32:23.390000+00:00,0.007,0.014,-0.333
2022-06-12 04:32:31.432000+00:00,0.007,0.014,-0.333
2022-06-12 04:47:25.165000+00:00,0.01,0.02,-0.333
2022-06-12 04:47:33.195000+00:00,0.01,0.02,-0.333
2022-06-12 04:47:33.238000+00:00,0.01,0.02,-0.333
2022-06-12 04:47:41.286000+00:00,0.01,0.02,-0.333
2022-06-12 04:47:41.287000+00:00,0.01,0.02,-0.333
2022-06-12 05:02:23.365000+00:00,0.011,0.022,-0.333
2022-06-12 05:02:23.421000+00:00,0.011,0.022,-0.333
2022-06-12 05:02:31.507000+00:00,0.011,0.022,-0.333
2022-06-12 05:02:39.477000+00:00,0.011,0.022,-0.333
2022-06-12 05:17:24.188000+00:00,0.009,0.018,-0.333
2022-06-12 05:17:24.235000+00:00,0.009,0.018,-0.333
2022-06-12 05:17:32.215000+00:00,0.009,0.018,-0.333
2022-06-12 05:17:32.268000+00:00,0.009,0.018,-0.333
2022-06-12 05:17:40.245000+00:00,0.009,0.018,-0.333
2022-06-12 05:17:40.336000+00:00,0.009,0.018,-0.333
2022-06-12 05:32:14.202000+00:00,0.01,0.02,-0.333
2022-06-12 05:32:14.249000+00:00,0.01,0.02,-0.333
2022-06-12 05:32:22.223000+00:00,0.01,0.02,-0.333
2022-06-12 05:32:30.259000+00:00,0.01,0.02,-0.333
2022-06-12 05:47:05.391000+00:00,0.009,0.019,-0.357
2022-06-12 05:47:13.414000+00:00,0.009,0.019,-0.357
2022-06-12 05:47:21.447000+00:00,0.009,0.019,-0.357
2022-06-12 06:01:53.435000+00:00,0.009,0.017,-0.308
2022-06-12 06:02:01.469000+00:00,0.009,0.017,-0.308
2022-06-12 06:02:09.509000+00:00,0.009,0.017,-0.308
2022-06-12 06:16:48.414000+00:00,0.01,0.02,-0.333
2022-06-12 06:16:48.494000+00:00,0.01,0.02,-0.333
2022-06-12 06:16:56.440000+00:00,0.01,0.02,-0.333
2022-06-12 06:17:04.462000+00:00,0.01,0.02,-0.333
2022-06-12 06:17:04.509000+00:00,0.01,0.02,-0.333
2022-06-12 06:31:29.498000+00:00,0.018,0.037,-0.345
2022-06-12 06:31:37.508000+00:00,0.018,0.037,-0.345
2022-06-12 06:31:37.509000+00:00,0.018,0.037,-0.345
2022-06-12 06:31:45.545000+00:00,0.018,0.037,-0.345
2022-06-12 06:46:11.442000+00:00,0.025,0.049,-0.324
2022-06-12 06:46:19.468000+00:00,0.025,0.049,-0.324
2022-06-12 06:46:27.500000+00:00,0.025,0.049,-0.324
2022-06-12 06:46:27.585000+00:00,0.025,0.049,-0.324
2022-06-12 07:00:56.494000+00:00,0.031,0.062,-0.333
2022-06-12 07:01:04.456000+00:00,0.031,0.062,-0.333
2022-06-12 07:01:12.492000+00:00,0.031,0.062,-0.333
2022-06-12 07:15:51.338000+00:00,0.011,0.023,-0.353
2022-06-12 07:15:59.284000+00:00,0.011,0.023,-0.353
2022-06-12 07:15:59.357000+00:00,0.011,0.023,-0.353
2022-06-12 07:16:07.388000+00:00,0.011,0.023,-0.353
2022-06-12 07:31:01.271000+00:00,0.026,0.052,-0.333
2022-06-12 07:31:01.318000+00:00,0.026,0.052,-0.333
2022-06-12 07:31:09.340000+00:00,0.026,0.052,-0.333
2022-06-12 07:31:17.377000+00:00,0.026,0.052,-0.333
2022-06-12 07:31:17.380000+00:00,0.026,0.052,-0.333
2022-06-12 07:45:43.265000+00:00,0.048,0.095,-0.329
2022-06-12 07:45:43.334000+00:00,0.048,0.095,-0.329
2022-06-12 07:45:51.346000+00:00,0.048,0.095,-0.329
2022-06-12 07:45:59.324000+00:00,0.048,0.095,-0.329
2022-06-12 07:45:59.394000+00:00,0.048,0.095,-0.329
2022-06-12 08:00:34.515000+00:00,0.048,0.096,-0.333
2022-06-12 08:00:42.490000+00:00,0.048,0.096,-0.333
2022-06-12 08:00:42.547000+00:00,0.048,0.096,-0.333
2022-06-12 08:00:50.596000+00:00,0.048,0.096,-0.333
2022-06-12 08:15:28.344000+00:00,0.015,0.029,-0.318
2022-06-12 08:15:36.369000+00:00,0.015,0.029,-0.318
2022-06-12 08:15:36.370000+00:00,0.015,0.029,-0.318
2022-06-12 08:15:44.349000+00:00,0.015,0.029,-0.318
2022-06-12 08:30:22.296000+00:00,0.014,0.029,-0.349
2022-06-12 08:30:30.314000+00:00,0.014,0.029,-0.349
2022-06-12 08:30:38.428000+00:00,0.014,0.029,-0.349
2022-06-12 08:30:38.429000+00:00,0.014,0.029,-0.349
2022-06-12 08:45:02.487000+00:00,0.021,0.042,-0.333
2022-06-12 08:45:02.537000+00:00,0.021,0.042,-0.333
2022-06-12 08:45:10.511000+00:00,0.021,0.042,-0.333
2022-06-12 08:45:10.555000+00:00,0.021,0.042,-0.333
2022-06-12 08:45:18.590000+00:00,0.021,0.042,-0.333
2022-06-12 08:59:46.488000+00:00,0.02,0.04,-0.333
2022-06-12 08:59:46.540000+00:00,0.02,0.04,-0.333
2022-06-12 08:59:54.569000+00:00,0.02,0.04,-0.333
2022-06-12 08:59:54.573000+00:00,0.02,0.04,-0.333
2022-06-12 09:00:02.604000+00:00,0.02,0.04,-0.333
2022-06-12 09:00:02.605000+00:00,0.02,0.04,-0.333
2022-06-12 09:14:43.317000+00:00,0.018,0.036,-0.333
2022-06-12 09:14:43.369000+00:00,0.018,0.036,-0.333
2022-06-12 09:14:51.347000+00:00,0.018,0.036,-0.333
2022-06-12 09:14:59.384000+00:00,0.018,0.036,-0.333
2022-06-12 09:29:21.591000+00:00,0.069,0.139,-0.337
2022-06-12 09:29:29.585000+00:00,0.069,0.139,-0.337
2022-06-12 09:29:29.590000+00:00,0.069,0.139,-0.337
2022-06-12 09:29:37.620000+00:00,0.069,0.139,-0.337
2022-06-12 09:43:56.564000+00:00,0.07,0.14,-0.333
2022-06-12 09:44:04.540000+00:00,0.07,0.14,-0.333
2022-06-12 09:44:04.599000+00:00,0.07,0.14,-0.333
2022-06-12 09:44:12.573000+00:00,0.07,0.14,-0.333
2022-06-12 09:44:12.633000+00:00,0.07,0.14,-0.333
2022-06-12 09:58:52.347000+00:00,0.026,0.051,-0.325
2022-06-12 09:59:00.366000+00:00,0.026,0.051,-0.325
2022-06-12 09:59:08.412000+00:00,0.026,0.051,-0.325
2022-06-12 09:59:08.452000+00:00,0.026,0.051,-0.325
2022-06-12 10:13:39.344000+00:00,0.036,0.071,-0.327
2022-06-12 10:13:47.427000+00:00,0.036,0.071,-0.327
2022-06-12 10:13:55.415000+00:00,0.036,0.071,-0.327
2022-06-12 10:13:55.456000+00:00,0.036,0.071,-0.327
2022-06-12 10:28:36.429000+00:00,0.062,0.123,-0.33
2022-06-12 10:28:36.431000+00:00,0.062,0.123,-0.33
2022-06-12 10:28:44.382000+00:00,0.062,0.123,-0.33
2022-06-12 10:28:52.412000+00:00,0.062,0.123,-0.33
2022-06-12 10:43:26.366000+00:00,0.022,0.044,-0.333
2022-06-12 10:43:26.446000+00:00,0.022,0.044,-0.333
2022-06-12 10:43:34.394000+00:00,0.022,0.044,-0.333
2022-06-12 10:43:34.445000+00:00,0.022,0.044,-0.333
2022-06-12 10:43:42.499000+00:00,0.022,0.044,-0.333
2022-06-12 10:58:46.556000+00:00,0.018,0.035,-0.321
2022-06-12 10:58:46.611000+00:00,0.018,0.035,-0.321
2022-06-12 10:58:54.640000+00:00,0.018,0.035,-0.321
2022-06-12 10:58:54.644000+00:00,0.018,0.035,-0.321
2022-06-12 10:59:02.692000+00:00,0.018,0.035,-0.321
2022-06-12 11:13:40.383000+00:00,0.014,0.028,-0.333
2022-06-12 11:13:40.452000+00:00,0.014,0.028,-0.333
2022-06-12 11:13:48.455000+00:00,0.014,0.028,-0.333
2022-06-12 11:13:56.443000+00:00,0.014,0.028,-0.333
2022-06-12 11:13:56.518000+00:00,0.014,0.028,-0.333
2022-06-12 11:28:50.391000+00:00,0.014,0.028,-0.333
2022-06-12 11:28:50.454000+00:00,0.014,0.028,-0.333
2022-06-12 11:28:58.415000+00:00,0.014,0.028,-0.333
2022-06-12 11:29:06.451000+00:00,0.014,0.028,-0.333
2022-06-12 11:44:01.458000+00:00,0.017,0.035,-0.346
2022-06-12 11:44:01.462000+00:00,0.017,0.035,-0.346
2022-06-12 11:44:09.473000+00:00,0.017,0.035,-0.346
2022-06-12 11:44:09.474000+00:00,0.017,0.035,-0.346
2022-06-12 11:44:17.457000+00:00,0.017,0.035,-0.346
2022-06-12 11:44:17.512000+00:00,0.017,0.035,-0.346
2022-06-12 11:59:04.458000+00:00,0.021,0.042,-0.333
2022-06-12 11:59:12.431000+00:00,0.021,0.042,-0.333
2022-06-12 11:59:20.530000+00:00,0.021,0.042,-0.333
2022-06-12 11:59:20.533000+00:00,0.021,0.042,-0.333
2022-06-12 12:14:23.603000+00:00,0.017,0.034,-0.333
2022-06-12 12:14:31.626000+00:00,0.017,0.034,-0.333
2022-06-12 12:14:31.679000+00:00,0.017,0.034,-0.333
2022-06-12 12:14:39.657000+00:00,0.017,0.034,-0.333
2022-06-12 12:14:39.710000+00:00,0.017,0.034,-0.333
