name,time,city,city_id,cloudiness,condition_description,condition_icon,condition_id,condition_main,country,forecast,host,humidity,pressure,rain,sunrise,sunset,temperature,visibility,wind_degrees,wind_speed
weather,2022-01-24T21:15:37Z,Kozani,8133764,67,broken clouds,04n,803,Clouds,GR,*,ip-172-31-46-198,45,1027,0,1643089673000000000,1643125302000000000,-6.94,10000,310,4.63
weather,2022-01-24T22:10:11Z,Kozani,8133764,53,broken clouds,04n,803,Clouds,GR,*,ip-172-31-46-198,49,1028,0,1643089673000000000,1643125302000000000,-7.11,10000,340,6.17
weather,2022-01-24T23:10:04Z,Kozani,8133764,52,broken clouds,04n,803,Clouds,GR,*,ip-172-31-46-198,53,1028,0,1643089673000000000,1643125302000000000,-7.96,10000,340,5.66
weather,2022-01-25T00:09:59Z,Kozani,8133764,80,broken clouds,04n,803,Clouds,GR,*,ip-172-31-46-198,53,1028,0,1643089673000000000,1643125302000000000,-8.05,10000,340,6.69
weather,2022-01-25T01:09:54Z,Kozani,8133764,25,scattered clouds,03n,802,Clouds,GR,*,ip-172-31-46-198,53,1028,0,1643089673000000000,1643125302000000000,-8.13,10000,320,6.17
weather,2022-01-25T02:09:49Z,Kozani,8133764,14,few clouds,02n,801,Clouds,GR,*,ip-172-31-46-198,53,1028,0,1643089673000000000,1643125302000000000,-8.23,10000,330,6.17
weather,2022-01-25T03:15:39Z,Kozani,8133764,9,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,53,1028,0,1643089673000000000,1643125302000000000,-8.23,10000,340,6.17
weather,2022-01-25T04:10:08Z,Kozani,8133764,7,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,57,1028,0,1643089673000000000,1643125302000000000,-8.97,10000,350,6.69
weather,2022-01-25T05:10:11Z,Kozani,8133764,6,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,57,1028,0,1643089673000000000,1643125302000000000,-9.19,10000,320,7.2
weather,2022-01-25T06:12:37Z,Kozani,8133764,0,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,57,1028,0,1643089673000000000,1643125302000000000,-8.97,10000,340,7.72
weather,2022-01-25T07:10:25Z,Kozani,8133764,2,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,54,1034,0,1643089673000000000,1643125302000000000,-6.44,10000,333,2.08
weather,2022-01-25T08:10:24Z,Kozani,8133764,0,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,49,1028,0,1643089673000000000,1643125302000000000,-6.02,10000,330,6.69
weather,2022-01-25T09:15:53Z,Kozani,8133764,0,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,42,1027,0,1643089673000000000,1643125302000000000,-4.88,10000,330,6.17
weather,2022-01-25T10:10:17Z,Kozani,8133764,0,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,33,1027,0,1643089673000000000,1643125302000000000,-2.86,10000,340,6.69
weather,2022-01-25T11:10:26Z,Kozani,8133764,0,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,31,1026,0,1643089673000000000,1643125302000000000,-1.92,10000,340,6.17
weather,2022-01-25T12:10:25Z,Kozani,8133764,0,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,29,1025,0,1643089673000000000,1643125302000000000,-0.9,10000,350,5.66
weather,2022-01-25T13:10:27Z,Kozani,8133764,0,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,24,1024,0,1643089673000000000,1643125302000000000,-0.85,10000,330,7.2
weather,2022-01-25T14:10:24Z,Kozani,8133764,3,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,22,1024,0,1643089673000000000,1643125302000000000,-0.94,10000,320,6.17
weather,2022-01-25T15:16:12Z,Kozani,8133764,2,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,24,1023,0,1643089673000000000,1643125302000000000,-2.34,10000,330,6.69
weather,2022-01-25T16:10:40Z,Kozani,8133764,3,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,28,1023,0,1643089673000000000,1643125302000000000,-3.13,10000,340,5.14
weather,2022-01-25T17:10:40Z,Kozani,8133764,4,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,30,1023,0,1643089673000000000,1643125302000000000,-4.15,10000,330,3.6
weather,2022-01-25T18:17:25Z,Kozani,8133764,6,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,36,1024,0,1643089673000000000,1643125302000000000,-5.24,10000,340,4.12
weather,2022-01-25T19:11:18Z,Kozani,8133764,16,few clouds,02n,801,Clouds,GR,*,ip-172-31-46-198,36,1024,0,1643089673000000000,1643125302000000000,-5.24,10000,30,3.09
weather,2022-01-25T20:10:37Z,Kozani,8133764,13,few clouds,02n,801,Clouds,GR,*,ip-172-31-46-198,33,1024,0,1643089673000000000,1643125302000000000,-5.25,10000,10,3.6
weather,2022-01-25T21:15:24Z,Kozani,8133764,13,few clouds,02n,801,Clouds,GR,*,ip-172-31-46-198,33,1024,0,1643176029000000000,1643211774000000000,-5.35,10000,10,3.6
weather,2022-01-25T22:10:19Z,Kozani,8133764,12,few clouds,02n,801,Clouds,GR,*,ip-172-31-46-198,30,1024,0,1643176029000000000,1643211774000000000,-5.26,10000,330,3.6
weather,2022-01-25T23:10:07Z,Kozani,8133764,11,few clouds,02n,801,Clouds,GR,*,ip-172-31-46-198,30,1024,0,1643176029000000000,1643211774000000000,-5.35,10000,330,3.09
weather,2022-01-26T00:10:01Z,Kozani,8133764,9,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,35,1024,0,1643176029000000000,1643211774000000000,-7.02,10000,0,1.54
weather,2022-01-26T01:09:57Z,Kozani,8133764,7,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,35,1024,0,1643176029000000000,1643211774000000000,-7.03,10000,0,1.03
weather,2022-01-26T02:09:57Z,Kozani,8133764,5,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,38,1024,0,1643176029000000000,1643211774000000000,-7.85,10000,0,1.03
weather,2022-01-26T03:15:59Z,Kozani,8133764,3,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,33,1023,0,1643176029000000000,1643211774000000000,-6.1,10000,340,2.57
weather,2022-01-26T04:10:20Z,Kozani,8133764,3,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,30,1023,0,1643176029000000000,1643211774000000000,-5.35,10000,350,2.57
weather,2022-01-26T05:10:16Z,Kozani,8133764,2,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,38,1023,0,1643176029000000000,1643211774000000000,-7.09,10000,0,1.03
weather,2022-01-26T06:13:12Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,42,1023,0,1643176029000000000,1643211774000000000,-6.84,10000,0,0
weather,2022-01-26T07:10:36Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,33,1023,0,1643176029000000000,1643211774000000000,-4.49,10000,0,0
weather,2022-01-26T08:10:27Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,31,1023,0,1643176029000000000,1643211774000000000,-1.56,10000,0,0
weather,2022-01-26T09:16:11Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,32,1024,0,1643176029000000000,1643211774000000000,0.61,10000,0,0
weather,2022-01-26T10:10:28Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,32,1023,0,1643176029000000000,1643211774000000000,1.77,10000,340,3.6
weather,2022-01-26T11:10:36Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,32,1023,0,1643176029000000000,1643211774000000000,2.9,10000,340,7.2
weather,2022-01-26T12:10:30Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,35,1022,0,1643176029000000000,1643211774000000000,2.92,10000,340,8.75
weather,2022-01-26T13:10:26Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,35,1022,0,1643176029000000000,1643211774000000000,2.87,10000,330,7.72
weather,2022-01-26T14:14:02Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,35,1022,0,1643176029000000000,1643211774000000000,2.89,10000,340,7.72
weather,2022-01-26T15:14:13Z,Kozani,8133764,24,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,41,1022,0,1643176029000000000,1643211774000000000,1.62,10000,340,5.66
weather,2022-01-26T16:10:09Z,Kozani,8133764,23,few clouds,02n,801,Clouds,GR,*,ip-172-31-46-198,44,1022,0,1643176029000000000,1643211774000000000,0.62,10000,340,3.6
weather,2022-01-26T17:13:56Z,Kozani,8133764,19,few clouds,02n,801,Clouds,GR,*,ip-172-31-46-198,51,1023,0,1643176029000000000,1643211774000000000,-0.16,10000,360,3.6
weather,2022-01-26T18:16:06Z,Kozani,8133764,7,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,51,1023,0,1643176029000000000,1643211774000000000,-1.01,10000,350,5.14
weather,2022-01-26T19:13:53Z,Kozani,8133764,1,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,55,1023,0,1643176029000000000,1643211774000000000,-1.26,10000,340,6.17
weather,2022-01-26T20:13:54Z,Kozani,8133764,1,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,55,1023,0,1643176029000000000,1643211774000000000,-1.29,10000,340,4.12
weather,2022-01-26T21:13:59Z,Kozani,8133764,0,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,55,1023,0,1643262383000000000,1643298247000000000,-1.46,10000,320,4.12
weather,2022-01-26T22:10:06Z,Kozani,8133764,0,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,59,1024,0,1643262383000000000,1643298247000000000,-2.3,10000,350,3.09
weather,2022-01-26T23:13:54Z,Kozani,8133764,0,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,59,1024,0,1643262383000000000,1643298247000000000,-2.15,10000,360,2.57
weather,2022-01-27T00:10:13Z,Kozani,8133764,0,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,68,1024,0,1643262383000000000,1643298247000000000,-3.72,10000,0,1.54
weather,2022-01-27T01:10:17Z,Kozani,8133764,0,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,68,1024,0,1643262383000000000,1643298247000000000,-3.8,10000,300,2.06
weather,2022-01-27T02:13:52Z,Kozani,8133764,0,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,68,1024,0,1643262383000000000,1643298247000000000,-4.04,10000,0,1.54
weather,2022-01-27T03:13:46Z,Kozani,8133764,0,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,79,1024,0,1643262383000000000,1643298247000000000,-5.63,10000,320,2.06
weather,2022-01-27T04:10:12Z,Kozani,8133764,1,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,79,1024,0,1643262383000000000,1643298247000000000,-5.54,10000,0,1.03
weather,2022-01-27T05:13:51Z,Kozani,8133764,1,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,79,1024,0,1643262383000000000,1643298247000000000,-5.62,10000,0,1.54
weather,2022-01-27T06:12:48Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,79,1024,0,1643262383000000000,1643298247000000000,-5.35,10000,340,2.06
weather,2022-01-27T07:13:56Z,Kozani,8133764,75,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,69,1025,0,1643262383000000000,1643298247000000000,-1.93,10000,330,2.06
weather,2022-01-27T08:10:27Z,Kozani,8133764,75,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,74,1025,0,1643262383000000000,1643298247000000000,-1.66,10000,0,0
weather,2022-01-27T09:14:17Z,Kozani,8133764,75,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,69,1026,0,1643262383000000000,1643298247000000000,-0.72,10000,0,0
weather,2022-01-27T10:10:22Z,Kozani,8133764,75,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,60,1025,0,1643262383000000000,1643298247000000000,1.14,10000,0,0
weather,2022-01-27T11:10:17Z,Kozani,8133764,40,scattered clouds,03d,802,Clouds,GR,*,ip-172-31-46-198,44,1025,0,1643262383000000000,1643298247000000000,2.92,10000,10,2.06
weather,2022-01-27T12:10:12Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,41,1024,0,1643262383000000000,1643298247000000000,3.73,10000,340,3.09
weather,2022-01-27T13:10:23Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,38,1023,0,1643262383000000000,1643298247000000000,3.83,10000,350,3.09
weather,2022-01-27T14:10:34Z,Kozani,8133764,1,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,38,1023,0,1643262383000000000,1643298247000000000,3.8,10000,350,3.09
weather,2022-01-27T15:14:02Z,Kozani,8133764,1,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,38,1023,0,1643262383000000000,1643298247000000000,3.72,10000,360,2.57
weather,2022-01-27T16:10:31Z,Kozani,8133764,0,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,44,1023,0,1643262383000000000,1643298247000000000,1.68,10000,330,2.06
weather,2022-01-27T17:10:12Z,Kozani,8133764,0,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,55,1023,0,1643262383000000000,1643298247000000000,-1.1,10000,0,1.54
weather,2022-01-27T18:17:36Z,Kozani,8133764,1,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,59,1023,0,1643262383000000000,1643298247000000000,-2.04,10000,0,0.51
weather,2022-01-27T19:10:44Z,Kozani,8133764,3,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,55,1024,0,1643262383000000000,1643298247000000000,-0.47,10000,0,1.54
weather,2022-01-27T20:10:16Z,Kozani,8133764,6,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,59,1023,0,1643262383000000000,1643298247000000000,-1.29,10000,0,1.03
weather,2022-01-27T21:13:33Z,Kozani,8133764,9,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,64,1023,0,1643348735000000000,1643384720000000000,-2.19,10000,0,1.54
weather,2022-01-27T22:10:13Z,Kozani,8133764,10,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,63,1023,0,1643348735000000000,1643384720000000000,-3.02,10000,340,2.57
weather,2022-01-27T23:09:58Z,Kozani,8133764,10,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,68,1023,0,1643348735000000000,1643384720000000000,-3.84,10000,0,1.54
weather,2022-01-28T00:13:51Z,Kozani,8133764,17,few clouds,02n,801,Clouds,GR,*,ip-172-31-46-198,74,1023,0,1643348735000000000,1643384720000000000,-4.83,10000,0,1.03
weather,2022-01-28T01:10:11Z,Kozani,8133764,21,few clouds,02n,801,Clouds,GR,*,ip-172-31-46-198,68,1023,0,1643348735000000000,1643384720000000000,-3.92,10000,10,2.57
weather,2022-01-28T02:09:57Z,Kozani,8133764,20,few clouds,02n,801,Clouds,GR,*,ip-172-31-46-198,74,1022,0,1643348735000000000,1643384720000000000,-3.93,10000,340,2.57
weather,2022-01-28T03:13:41Z,Kozani,8133764,17,few clouds,02n,801,Clouds,GR,*,ip-172-31-46-198,79,1022,0,1643348735000000000,1643384720000000000,-5.59,10000,0,1.54
weather,2022-01-28T04:10:19Z,Kozani,8133764,16,few clouds,02n,801,Clouds,GR,*,ip-172-31-46-198,74,1021,0,1643348735000000000,1643384720000000000,-5.03,10000,340,2.06
weather,2022-01-28T05:13:55Z,Kozani,8133764,18,few clouds,02n,801,Clouds,GR,*,ip-172-31-46-198,74,1021,0,1643348735000000000,1643384720000000000,-5.09,10000,50,2.06
weather,2022-01-28T06:17:49Z,Kozani,8133764,0,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,80,1021,0,1643348735000000000,1643384720000000000,-5.09,10000,340,2.06
weather,2022-01-28T07:10:29Z,Kozani,8133764,0,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,69,1021,0,1643348735000000000,1643384720000000000,-2.25,10000,0,0
weather,2022-01-28T08:13:55Z,Kozani,8133764,0,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,55,1021,0,1643348735000000000,1643384720000000000,1.62,10000,0,0
weather,2022-01-28T09:13:43Z,Kozani,8133764,0,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,45,1021,0,1643348735000000000,1643384720000000000,3.44,10000,0,0
weather,2022-01-28T10:10:25Z,Kozani,8133764,0,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,48,1021,0,1643348735000000000,1643384720000000000,3.69,10000,140,2.57
weather,2022-01-28T11:10:18Z,Kozani,8133764,0,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,31,1020,0,1643348735000000000,1643384720000000000,6.37,10000,0,0
weather,2022-01-28T12:13:53Z,Kozani,8133764,0,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,29,1019,0,1643348735000000000,1643384720000000000,7.53,10000,0,0
weather,2022-01-28T13:13:54Z,Kozani,8133764,0,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,25,1018,0,1643348735000000000,1643384720000000000,9.04,10000,0,0
weather,2022-01-28T14:13:53Z,Kozani,8133764,12,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,31,1018,0,1643348735000000000,1643384720000000000,8.28,10000,350,6.69
weather,2022-01-28T15:14:08Z,Kozani,8133764,10,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,36,1018,0,1643348735000000000,1643384720000000000,7.27,10000,340,4.12
weather,2022-01-28T16:13:56Z,Kozani,8133764,16,few clouds,02n,801,Clouds,GR,*,ip-172-31-46-198,42,1019,0,1643348735000000000,1643384720000000000,5.49,10000,350,4.63
weather,2022-01-28T17:13:53Z,Kozani,8133764,21,few clouds,02n,801,Clouds,GR,*,ip-172-31-46-198,45,1019,0,1643348735000000000,1643384720000000000,4.47,10000,330,3.6
weather,2022-01-28T18:16:11Z,Kozani,8133764,20,few clouds,02n,801,Clouds,GR,*,ip-172-31-46-198,48,1019,0,1643348735000000000,1643384720000000000,3.72,10000,340,3.09
weather,2022-01-28T19:13:52Z,Kozani,8133764,4,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,52,1020,0,1643348735000000000,1643384720000000000,2.7,10000,330,5.66
weather,2022-01-28T20:14:03Z,Kozani,8133764,4,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,48,1020,0,1643348735000000000,1643384720000000000,3.62,10000,350,6.17
weather,2022-01-28T21:13:23Z,Kozani,8133764,6,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,52,1020,0,1643435085000000000,1643471193000000000,2.62,10000,330,4.63
weather,2022-01-28T22:13:54Z,Kozani,8133764,8,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,55,1020,0,1643435085000000000,1643471193000000000,1.62,10000,350,6.17
weather,2022-01-28T23:09:11Z,Kozani,8133764,13,few clouds,02n,801,Clouds,GR,*,ip-172-31-46-198,60,1020,0,1643435085000000000,1643471193000000000,1.62,10000,340,5.14
weather,2022-01-29T00:10:39Z,Kozani,8133764,22,light snow,13n,600,Snow,GR,*,ip-172-31-46-198,69,1021,0,1643435085000000000,1643471193000000000,0.62,10000,360,4.12
weather,2022-01-29T01:09:06Z,Kozani,8133764,54,light snow,13n,600,Snow,GR,*,ip-172-31-46-198,69,1021,0,1643435085000000000,1643471193000000000,0.62,10000,360,3.6
weather,2022-01-29T02:13:55Z,Kozani,8133764,75,light snow,13n,600,Snow,GR,*,ip-172-31-46-198,86,1020,0,1643435085000000000,1643471193000000000,-0.38,10000,340,5.14
weather,2022-01-29T03:13:39Z,Kozani,8133764,83,light snow,13n,600,Snow,GR,*,ip-172-31-46-198,86,1021,0,1643435085000000000,1643471193000000000,0.3,10000,330,3.09
weather,2022-01-29T04:13:54Z,Kozani,8133764,88,light snow,13n,600,Snow,GR,*,ip-172-31-46-198,93,1021,0,1643435085000000000,1643471193000000000,-0.53,10000,330,3.6
weather,2022-01-29T05:14:02Z,Kozani,8133764,90,light snow,13n,600,Snow,GR,*,ip-172-31-46-198,86,1021,0,1643435085000000000,1643471193000000000,-0.62,10000,340,4.63
weather,2022-01-29T06:12:39Z,Kozani,8133764,90,light snow,13d,600,Snow,GR,*,ip-172-31-46-198,86,1021,0,1643435085000000000,1643471193000000000,-0.71,6000,340,4.63
weather,2022-01-29T07:13:53Z,Kozani,8133764,90,light snow,13d,600,Snow,GR,*,ip-172-31-46-198,80,1021,0,1643435085000000000,1643471193000000000,0.04,7000,350,4.12
weather,2022-01-29T08:13:53Z,Kozani,8133764,90,light snow,13d,600,Snow,GR,*,ip-172-31-46-198,86,1022,0,1643435085000000000,1643471193000000000,0.14,3000,330,2.57
weather,2022-01-29T09:14:04Z,Kozani,8133764,75,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,75,1021,0,1643435085000000000,1643471193000000000,1.24,10000,330,2.57
weather,2022-01-29T10:13:53Z,Kozani,8133764,75,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,56,1021,0,1643435085000000000,1643471193000000000,3.13,10000,340,3.6
weather,2022-01-29T11:13:56Z,Kozani,8133764,75,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,56,1021,0,1643435085000000000,1643471193000000000,3.27,10000,330,5.14
weather,2022-01-29T12:10:17Z,Kozani,8133764,75,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,56,1021,0,1643435085000000000,1643471193000000000,3.08,10000,40,4.12
weather,2022-01-29T13:13:55Z,Kozani,8133764,75,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,52,1021,0,1643435085000000000,1643471193000000000,3.91,10000,80,3.09
weather,2022-01-29T14:13:56Z,Kozani,8133764,98,overcast clouds,04d,804,Clouds,GR,*,ip-172-31-46-198,48,1020,0,1643435085000000000,1643471193000000000,3.9,10000,20,3.09
weather,2022-01-29T15:13:58Z,Kozani,8133764,97,overcast clouds,04d,804,Clouds,GR,*,ip-172-31-46-198,48,1020,0,1643435085000000000,1643471193000000000,2.96,10000,80,3.09
weather,2022-01-29T16:14:01Z,Kozani,8133764,94,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,51,1021,0,1643435085000000000,1643471193000000000,1.63,10000,340,2.57
weather,2022-01-29T17:13:52Z,Kozani,8133764,91,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,51,1021,0,1643435085000000000,1643471193000000000,1.84,10000,320,3.6
weather,2022-01-29T18:15:52Z,Kozani,8133764,87,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,55,1022,0,1643435085000000000,1643471193000000000,1,10000,350,4.12
weather,2022-01-29T19:13:54Z,Kozani,8133764,51,broken clouds,04n,803,Clouds,GR,*,ip-172-31-46-198,55,1022,0,1643435085000000000,1643471193000000000,0.1,10000,330,5.14
weather,2022-01-29T20:13:56Z,Kozani,8133764,52,broken clouds,04n,803,Clouds,GR,*,ip-172-31-46-198,64,1022,0,1643435085000000000,1643471193000000000,-1.1,10000,360,5.66
weather,2022-01-29T21:13:33Z,Kozani,8133764,43,scattered clouds,03n,802,Clouds,GR,*,ip-172-31-46-198,59,1022,0,1643521434000000000,1643557667000000000,-1.19,10000,350,5.14
weather,2022-01-29T22:13:57Z,Kozani,8133764,34,scattered clouds,03n,802,Clouds,GR,*,ip-172-31-46-198,59,1022,0,1643521434000000000,1643557667000000000,-1.28,10000,350,5.14
weather,2022-01-29T23:14:07Z,Kozani,8133764,29,scattered clouds,03n,802,Clouds,GR,*,ip-172-31-46-198,64,1022,0,1643521434000000000,1643557667000000000,-2.12,10000,360,4.63
weather,2022-01-30T00:10:06Z,Kozani,8133764,23,few clouds,02n,801,Clouds,GR,*,ip-172-31-46-198,64,1021,0,1643521434000000000,1643557667000000000,-2.21,10000,340,4.63
weather,2022-01-30T01:14:07Z,Kozani,8133764,22,few clouds,02n,801,Clouds,GR,*,ip-172-31-46-198,64,1021,0,1643521434000000000,1643557667000000000,-2.21,10000,330,4.63
weather,2022-01-30T02:14:02Z,Kozani,8133764,15,few clouds,02n,801,Clouds,GR,*,ip-172-31-46-198,63,1021,0,1643521434000000000,1643557667000000000,-3.05,10000,320,4.63
weather,2022-01-30T03:13:21Z,Kozani,8133764,12,few clouds,02n,801,Clouds,GR,*,ip-172-31-46-198,63,1019,0,1643521434000000000,1643557667000000000,-3.04,10000,330,4.12
weather,2022-01-30T04:13:52Z,Kozani,8133764,10,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,68,1019,0,1643521434000000000,1643557667000000000,-3.88,10000,340,2.57
weather,2022-01-30T05:13:56Z,Kozani,8133764,9,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,74,1019,0,1643521434000000000,1643557667000000000,-3.95,10000,0,1.03
